Power (mW)	Time (sek)
0.658864621	0.13161468505859375
0.6589017580000001	0.13161468505859375
0.658835692	0.13161468505859375
0.6587928510000001	0.13161468505859375
0.6587526880000001	0.13161468505859375
0.658602279	0.13161468505859375
0.6585854569999999	0.13161468505859375
0.6584645020000001	0.13161468505859375
0.658451405	0.13161468505859375
0.658491277	0.13161468505859375
0.658578996	0.13161468505859375
0.6585902299999999	0.13161468505859375
0.658656063	0.13161468505859375
0.65881334	0.13161468505859375
0.658868288	0.13161468505859375
0.65891532	0.13161468505859375
0.6589314430000001	0.13161468505859375
0.658927776	0.13161468505859375
0.658884237	0.13161468505859375
0.658896053	0.13161468505859375
0.658877543	0.13161468505859375
0.658839766	0.13161468505859375
0.658801699	0.13161468505859375
0.6588404069999999	0.13161468505859375
0.658847508	0.13161468505859375
0.658874633	0.13161468505859375
0.65891078	0.13161468505859375
0.658910256	0.13161468505859375
0.658915902	0.13161468505859375
0.658947509	0.13161468505859375
0.6589441909999999	0.13161468505859375
0.658844307	0.13161468505859375
0.65876008	0.13161468505859375
0.658759905	0.13161468505859375
0.65869739	0.13161468505859375
0.6585980300000001	0.13161468505859375
0.658620207	0.13161468505859375
0.658659032	0.13161468505859375
0.658719975	0.13161468505859375
0.658777775	0.13161468505859375
0.6587849929999999	0.13161468505859375
0.6587955870000001	0.13161468505859375
0.6588166	0.13161468505859375
0.658859499	0.13161468505859375
0.6588476830000001	0.13161468505859375
0.65878313	0.13161468505859375
0.658743025	0.13161468505859375
0.658776611	0.13161468505859375
0.658791745	0.13161468505859375
0.658787263	0.13161468505859375
0.6588043760000001	0.13161468505859375
0.6588543179999999	0.13161468505859375
0.658902747	0.13161468505859375
0.6589418039999999	0.13161468505859375
0.658935984	0.13161468505859375
0.658974692	0.13161468505859375
0.659014506	0.13161468505859375
0.6590415719999999	0.13161468505859375
0.6590102569999999	0.13161468505859375
0.6589175899999999	0.13161468505859375
0.658839941	0.13161468505859375
0.658815901	0.13161468505859375
0.658815319	0.13161468505859375
0.658780453	0.13161468505859375
0.658796809	0.13161468505859375
0.65880717	0.13161468505859375
0.6588103129999999	0.13161468505859375
0.6588042599999999	0.13161468505859375
0.6587735840000001	0.13161468505859375
0.658782781	0.13161468505859375
0.658811361	0.13161468505859375
0.658837962	0.13161468505859375
0.658816309	0.13161468505859375
0.658752979	0.13161468505859375
0.658664969	0.13161468505859375
0.658614154	0.13161468505859375
0.6586244560000001	0.13161468505859375
0.658647332	0.13161468505859375
0.658696459	0.13161468505859375
0.658748788	0.13161468505859375
0.6590748089999999	0.13161468505859375
0.661810918	0.13161468505859375
0.661653641	0.13161468505859375
0.6625393289999999	0.13161468505859375
0.664162391	0.13161468505859375
0.664088177	0.13161468505859375
0.663391897	0.13161468505859375
0.662627514	0.13161468505859375
0.662439386	0.13161468505859375
0.661547412	0.13161468505859375
0.661585247	0.13161468505859375
0.660736463	0.13161468505859375
0.660632271	0.13161468505859375
0.660566089	0.13161468505859375
0.660506485	0.13161468505859375
0.6600822670000001	0.13161468505859375
0.659618119	0.13161468505859375
