Power (mW)	Time (sek)
1.170220	0.0349
1.170137	0.0673
1.170072	0.0946
1.170153	0.1444
1.170342	0.1947
1.170140	0.2480
1.170150	0.2931
1.170191	0.3466
1.170105	0.3773
1.170188	0.4090
1.170503	0.4482
1.170612	0.4962
1.170539	0.5449
1.170432	0.5927
1.170468	0.6484
1.170487	0.6786
1.170513	0.7090
1.170503	0.7458
1.170455	0.7960
1.170452	0.8485
1.170535	0.8950
1.170548	0.9458
1.170664	0.9778
1.170584	1.0089
1.170766	1.0479
1.170561	1.0962
1.170432	1.1441
1.170432	1.1953
1.170519	1.2393
1.170496	1.2739
1.170481	1.3078
1.170506	1.3452
1.170458	1.3925
1.170522	1.4458
1.170513	1.4903
1.170012	1.5474
1.170047	1.5781
1.170086	1.6072
1.170124	1.6483
1.170031	1.6953
1.170118	1.7457
1.170063	1.7961
1.169948	1.8485
1.170073	1.8769
1.170111	1.9087
1.170179	1.9464
1.170240	1.9919
1.170227	2.0467
1.170134	2.0929
1.170054	2.1426
1.170121	2.1745
1.170143	2.2062
1.170256	2.2422
1.170073	2.2905
1.170102	2.3418
1.170121	2.3954
1.170137	2.4396
1.170134	2.4740
1.170156	2.5104
1.170150	2.5486
1.170066	2.5942
1.170095	2.6484
1.170060	2.6953
1.170127	2.7424
1.170121	2.7767
1.170053	2.8059
1.170137	2.8476
1.170070	2.8919
1.170012	2.9372
1.170076	2.9949
1.169835	3.0444
1.162359	3.0747
1.157589	3.1097
1.156526	3.1463
1.160531	3.1922
1.168309	3.2449
1.175375	3.2954
1.174919	3.3446
1.171981	3.3763
1.169427	3.4072
1.170859	3.4469
1.170994	3.4933
1.170994	3.5444
1.169530	3.5978
1.168926	3.6454
1.169138	3.6763
1.169903	3.7084
1.170282	3.7480
1.170394	3.7933
1.169883	3.8447
1.169052	3.8933
1.169006	3.9440
1.169517	3.9761
1.170066	4.0069
1.170346	4.0458
1.170237	4.0886
1.169491	4.1460
1.168965	4.1954
1.169395	4.2481
1.170082	4.2783
1.170128	4.3103
1.169996	4.3441
1.169707	4.3958
1.169552	4.4435
1.169691	4.4932
1.169694	4.5468
1.169915	4.5744
1.169813	4.6083
1.169687	4.6487
1.169453	4.6916
1.169591	4.7402
1.169697	4.7876
1.169864	4.8475
1.169704	4.8799
1.169668	4.9104
1.169494	4.9451
1.169594	4.9962
1.169668	5.0409
1.169867	5.0963
1.169774	5.1465
1.169639	5.1757
1.169440	5.2076
1.169575	5.2490
1.169742	5.2945
1.169838	5.3459
1.169854	5.3965
1.169697	5.4491
1.169626	5.4735
1.169662	5.5097
1.169687	5.5513
1.169729	5.5888
1.169771	5.6484
1.169742	5.6923
1.169774	5.7467
1.169828	5.7763
1.169758	5.8090
1.169806	5.8411
1.169780	5.8932
1.169726	5.9421
1.169806	5.9965
1.169777	6.0463
1.169877	6.0790
1.169832	6.1076
1.169793	6.1473
1.169806	6.1941
1.169835	6.2470
1.169845	6.2935
1.169867	6.3453
1.169877	6.3746
1.169700	6.4081
1.169771	6.4487
1.169726	6.4954
1.169877	6.5463
1.169777	6.5910
1.169822	6.6487
1.169758	6.6773
1.169816	6.7075
1.169870	6.7452
1.169832	6.7959
1.169838	6.8462
1.169825	6.8925
1.169819	6.9455
1.169828	6.9739
1.169858	7.0083
1.169877	7.0437
1.169880	7.0942
1.169903	7.1442
1.169960	7.1900
1.169889	7.2485
1.170140	7.2777
1.170201	7.3066
1.169893	7.3461
1.169935	7.3921
1.169781	7.4477
1.169931	7.4932
1.169909	7.5462
1.169915	7.5777
1.169822	7.6082
1.169819	7.6484
1.169861	7.6899
1.169835	7.7446
1.169871	7.7860
1.169851	7.8421
1.169983	7.8761
1.169938	7.9107
1.169883	7.9455
1.169928	7.9964
1.169964	8.0463
1.169813	8.0962
1.169816	8.1465
1.169774	8.1781
1.169822	8.2072
1.169967	8.2475
1.169957	8.2962
1.169906	8.3458
1.169925	8.3952
1.169781	8.4477
1.170028	8.4774
1.169951	8.5101
1.169976	8.5473
1.169925	8.5961
1.169835	8.6467
1.169880	8.6960
1.169864	8.7462
1.169938	8.7747
1.169903	8.8050
1.169944	8.8446
1.169944	8.8955
1.169922	8.9464
1.169935	8.9951
1.169980	9.0463
1.169951	9.0788
1.169906	9.1106
1.169899	9.1477
1.169909	9.1942
1.169854	9.2411
1.169912	9.2952
1.169909	9.3438
1.169944	9.3729
1.169816	9.4065
1.169899	9.4463
1.169851	9.4940
1.169816	9.5462
1.169880	9.5962
1.169912	9.6391
1.169899	9.6791
1.169880	9.7103
1.169800	9.7464
1.169784	9.7944
1.169845	9.8473
1.169906	9.8940
1.169858	9.9465
1.169864	9.9775
1.169928	10.0065
1.169870	10.0461
1.169906	10.0932
1.169945	10.1460
1.169938	10.1962
1.169909	10.2462
1.170041	10.2787
1.169928	10.3057
1.169918	10.3477
1.169877	10.3961
1.169873	10.4478
1.169886	10.4886
1.169880	10.5467
1.169803	10.5716
1.169915	10.6084
1.169944	10.6482
1.169780	10.6959
1.169781	10.7457
1.169877	10.7925
1.169797	10.8484
1.169745	10.8796
1.169774	10.9105
1.169774	10.9482
1.169739	10.9948
1.169793	11.0485
1.169803	11.0911
1.169845	11.1456
1.169662	11.1768
1.169758	11.2057
1.169765	11.2475
1.169793	11.2961
1.169742	11.3445
1.169681	11.3954
1.169559	11.4482
1.169626	11.4735
1.169665	11.5101
1.169829	11.5483
1.169694	11.5945
1.169681	11.6460
1.169697	11.6959
1.169674	11.7460
1.169678	11.7695
1.169703	11.8085
1.169720	11.8447
1.169758	11.8951
1.169687	11.9463
1.169745	11.9940
1.169825	12.0434
1.169903	12.0753
1.169790	12.1042
1.169745	12.1441
1.169790	12.1965
1.169694	12.2479
1.169806	12.2914
1.169806	12.3462
1.169784	12.3762
1.169761	12.4064
1.169758	12.4472
1.169858	12.4960
1.169854	12.5458
1.169893	12.5924
1.169858	12.6440
1.169745	12.6768
1.169899	12.7059
1.169916	12.7453
1.169851	12.7943
1.169880	12.8466

Mean Power (dBm):	0.6812
Mean Power (mW):	1.169823
