Power (mW)	Time (sek)
1.176226	0.0969
1.176065	0.1126
1.176387	0.1254
1.176708	0.1375
1.176226	0.1538
1.176226	0.1877
1.176547	0.2017
1.176065	0.2163
1.176226	0.2306
1.176226	0.2473
1.176547	0.2580
1.176387	0.2887
1.176547	0.3026
1.176387	0.3415
1.176226	0.3546
1.176868	0.3880
1.176387	0.3994
1.176226	0.4389
1.176547	0.4537
1.176868	0.4878
1.176387	0.5015
1.176708	0.5142
1.176708	0.5308
1.176547	0.5469
1.176868	0.5616
1.176387	0.5886
1.176226	0.6022
1.176547	0.6396
1.176387	0.6504
1.175905	0.6840
1.176708	0.7006
1.176547	0.7415
1.176547	0.7527
1.176547	0.7885
1.176226	0.7995
1.176387	0.8140
1.176547	0.8284
1.176708	0.8421
1.176547	0.8563
1.176226	0.8832
1.176547	0.9019
1.176708	0.9377
1.176547	0.9518
1.177190	0.9877
1.176547	1.0008
1.176387	1.0391
1.176226	1.0517
1.176226	1.0871
1.176868	1.1042
1.176547	1.1148
1.176065	1.1313
1.176065	1.1461
1.175905	1.1595
1.176547	1.1834
1.176387	1.2031
1.175744	1.2378
1.176065	1.2516
1.175905	1.2886
1.176226	1.3010
1.175744	1.3399
1.176226	1.3537
1.175905	1.3860
1.176547	1.4008
1.176387	1.4162
1.176547	1.4305
1.176708	1.4459
1.176387	1.4567
1.176226	1.4859
1.176708	1.5024
1.175744	1.5387
1.176708	1.5549
1.176387	1.5830
1.176065	1.6036
1.176065	1.6358
1.176065	1.6530
1.176226	1.6857
1.176387	1.7012
1.176065	1.7184
1.176708	1.7317
1.176065	1.7476
1.176387	1.7618
1.176065	1.7851
1.176547	1.8032
1.176547	1.8328
1.175423	1.8507
1.176226	1.8879
1.177190	1.9028
1.176226	1.9356
1.176547	1.9550
1.176226	1.9872
1.176065	2.0027
1.176065	2.0179
1.175905	2.0315
1.176226	2.0457
1.176547	2.0597
1.176708	2.0835
1.176547	2.1015
1.185058	2.1415
1.182489	2.1524
1.185379	2.1832
1.184737	2.1998
1.184737	2.2360
1.185540	2.2495
1.185540	2.2858
1.185700	2.2994
1.185700	2.3186
1.186182	2.3329
1.185861	2.3477
1.186664	2.3609
1.185700	2.3845
1.186342	2.4011
1.186824	2.4367
1.186182	2.4525
1.182649	2.4817
1.180883	2.4998
1.178956	2.5371
1.180240	2.5557
1.179759	2.5868
1.179919	2.6011
1.180080	2.6152
1.180080	2.6322
1.179438	2.6458
1.179919	2.6609
1.179598	2.6868
1.179598	2.7044
1.179117	2.7416
1.179117	2.7534
1.179117	2.7897
1.178956	2.8014
1.178795	2.8388
1.179117	2.8514
1.178956	2.8893
1.178314	2.9029
1.178474	2.9174
1.178635	2.9321
1.178635	2.9455
1.178635	2.9604
1.178635	2.9875
1.178474	3.0038
1.178795	3.0385
1.177992	3.0541
1.178474	3.0896
1.178314	3.1018
1.179117	3.1411
1.178314	3.1554
1.178635	3.1872
1.177992	3.1990
1.179117	3.2129
1.179117	3.2296
1.178153	3.2448
1.178314	3.2600
1.178474	3.2897
1.178314	3.3046
1.177992	3.3402
1.178635	3.3541
1.178153	3.3852
1.178795	3.4009
1.178314	3.4379
1.177832	3.4532
1.177511	3.4881
1.178153	3.4990
1.178474	3.5185
1.178474	3.5334
1.178153	3.5491
1.178635	3.5869
1.178153	3.6024
1.178153	3.6395
1.178153	3.6549
1.177511	3.6886
1.177671	3.7019
1.178314	3.7405
1.177511	3.7561
1.178474	3.7881
1.178153	3.8011
1.177350	3.8127
1.177671	3.8292
1.177992	3.8433
1.178474	3.8542
1.178153	3.8879
1.177671	3.9016
1.178153	3.9384
1.178153	3.9531
1.177992	3.9875
1.177992	4.0004
1.178153	4.0350
1.177992	4.0532
1.177671	4.0880
1.177992	4.0996
1.177992	4.1184
1.177671	4.1295
1.177832	4.1459
1.177992	4.1608
1.178635	4.1836
1.178474	4.2029
1.177992	4.2380
1.177671	4.2526
1.177832	4.2835
1.177671	4.3015
1.177511	4.3371
1.177992	4.3557
1.177992	4.3867
1.177832	4.4026
1.178153	4.4179
1.177832	4.4319
1.177992	4.4456
1.177671	4.4619
1.177671	4.4871
1.177832	4.5027
1.178474	4.5369
1.177511	4.5557
1.177511	4.5879
1.177832	4.5997
1.178153	4.6375
1.177992	4.6509
1.177832	4.6858
1.177832	4.7022
