Power (mW)	Time (sek)
1.176730	0.1067
1.176798	0.1374
1.176673	0.1834
1.176576	0.2318
1.176885	0.2674
1.176750	0.2962
1.176708	0.3311
1.176637	0.3837
1.176720	0.4485
1.176673	0.5077
1.176685	0.5525
1.176557	0.5843
1.176727	0.6349
1.176621	0.6781
1.176656	0.7345
1.176708	0.7782
1.176672	0.8370
1.176894	0.8674
1.176916	0.8951
1.176781	0.9347
1.176663	0.9842
1.176711	1.0328
1.176750	1.0829
1.176672	1.1327
1.176737	1.1651
1.176634	1.1870
1.176666	1.2364
1.176766	1.2763
1.176839	1.3316
1.176788	1.3841
1.176730	1.4362
1.176563	1.4673
1.176695	1.4940
1.176695	1.5339
1.176823	1.5801
1.176820	1.6362
1.176746	1.6846
1.176714	1.7268
1.176686	1.7667
1.176733	1.7957
1.176717	1.8370
1.176734	1.8844
1.176695	1.9350
1.176698	1.9834
1.176724	2.0371
1.176769	2.0683
1.176907	2.0973
1.176817	2.1345
1.176961	2.1795
1.176955	2.2369
1.176672	2.2794
1.176682	2.3278
1.176708	2.3628
1.176766	2.3949
1.176698	2.4331
1.176705	2.4846
1.176605	2.5330
1.176615	2.5845
1.176618	2.6354
1.176595	2.6664
1.176798	2.6951
1.176840	2.7347
1.173856	2.7758
1.167616	2.8383
1.163049	2.8809
1.165111	2.9302
1.175889	2.9620
1.197480	2.9952
1.159167	3.0302
1.186911	3.0796
1.182206	3.1275
1.175192	3.1783
1.177058	3.2347
1.176483	3.2656
1.175291	3.2938
1.175018	3.3322
1.174505	3.3813
1.175375	3.4325
1.176576	3.4841
1.176553	3.5338
1.175779	3.5613
1.175324	3.5943
1.175025	3.6332
1.175237	3.6860
1.175850	3.7337
1.176444	3.7799
1.176229	3.8381
1.175420	3.8590
1.175253	3.8965
1.175459	3.9365
1.175732	3.9793
1.176422	4.0377
1.176236	4.0855
1.175693	4.1269
1.175548	4.1662
1.175590	4.1970
1.175767	4.2386
1.175934	4.2840
1.176110	4.3351
1.175931	4.3860
1.175638	4.4381
1.175638	4.4691
1.175825	4.4975
1.176017	4.5378
1.176043	4.5823
1.175982	4.6289
1.175824	4.6793
1.175815	4.7329
1.175783	4.7669
1.175947	4.7968
1.176005	4.8380
1.175693	4.8858
1.175728	4.9367
1.175430	4.9854
1.175609	5.0381
1.175773	5.0693
1.175715	5.0971
1.175667	5.1378
1.175558	5.1768
1.175459	5.2382
1.175837	5.2859
1.175664	5.3295
1.175651	5.3685
1.175590	5.3997
1.175484	5.4395
1.175517	5.4840
1.175799	5.5367
1.175889	5.5860
1.175857	5.6302
1.175555	5.6693
1.175545	5.7007
1.175722	5.7530
1.175690	5.8028
1.175581	5.8554
1.175561	5.9037
1.175625	5.9518
1.175603	5.9822
1.175664	6.0368
1.175571	6.0791
1.175626	6.1280
1.175491	6.1855
1.175603	6.2373
1.175635	6.2617
1.175561	6.2962
1.175664	6.3379
1.175574	6.3861
1.175539	6.4380
1.175613	6.4854
1.175564	6.5318
1.175488	6.5670
1.175552	6.5973
1.175449	6.6350
1.175574	6.6861
1.175635	6.7274
1.175510	6.7771
1.175497	6.8383
1.175831	6.8694
1.175526	6.9013
1.175590	6.9524
1.175793	7.0018
1.175474	7.0563
1.175513	7.1014
1.175513	7.1497
1.175568	7.1852
1.175639	7.2342
1.175690	7.2851
1.175436	7.3332
1.175458	7.3799
1.175481	7.4378
1.175587	7.4619
1.175520	7.5012
1.175610	7.5536
1.175532	7.6052
1.175558	7.6565
1.175619	7.7042
1.175683	7.7545
1.175600	7.7843
1.175600	7.8377
1.175452	7.8860
1.175426	7.9296
1.175629	7.9813
1.175638	8.0386
1.175619	8.0632
1.175561	8.1019
1.175520	8.1473
1.175580	8.2007
1.175802	8.2559
1.175802	8.3045
1.175773	8.3517
1.175606	8.3827
1.175452	8.4342
1.175571	8.4836
1.175671	8.5367
1.175603	8.5861
1.175510	8.6299
1.175504	8.6680
1.175490	8.6993
1.175555	8.7550
1.175520	8.7997
1.175869	8.8563
1.175799	8.8946
1.175911	8.9540
1.176021	8.9797
1.175834	9.0286
1.175738	9.0781
1.175532	9.1296
1.175565	9.1854
1.175581	9.2365
1.175638	9.2674
1.175911	9.2955
1.175619	9.3379
1.175539	9.3846
1.175886	9.4380
1.175748	9.4843
1.175918	9.5306
1.175959	9.5678
1.175831	9.5998
1.175667	9.6400
1.175558	9.6847
1.175533	9.7363
1.175475	9.7867
1.175613	9.8364
1.175567	9.8687
1.175622	9.8958
1.175558	9.9371
1.175584	9.9859
1.175738	10.0355
1.175674	10.0779
1.175584	10.1355
1.175613	10.1678
1.175574	10.1976
1.175651	10.2372
1.175622	10.2804
1.175622	10.3345
1.175629	10.3864
1.175517	10.4366
1.175529	10.4703
1.175571	10.4968
1.175767	10.5540
1.175607	10.6032
1.175442	10.6560
1.175519	10.7043
1.175639	10.7543
1.175590	10.7863
1.175693	10.8364
1.175651	10.8866
1.175478	10.9357
1.175667	10.9862
1.175606	11.0373
1.175677	11.0682
1.175516	11.0944
1.175638	11.1376
1.175577	11.1860
1.175545	11.2361
1.175593	11.2857
1.175581	11.3359
1.175455	11.3626
1.175564	11.3967
1.175564	11.4374
1.175465	11.4860
1.175455	11.5355
1.175491	11.5858
1.175699	11.6380
1.175809	11.6687
1.175722	11.6982
1.175818	11.7356
1.175728	11.7859
1.175513	11.8358
1.175449	11.8857
1.175523	11.9358
1.175805	11.9674
1.175651	11.9939
1.175596	12.0364
1.175507	12.0852
1.175520	12.1283
1.175465	12.1859
1.175590	12.2363
1.175603	12.2663
1.175751	12.2977
1.175776	12.3467
1.175747	12.4032
1.175808	12.4548
1.175973	12.5034
1.175860	12.5525
1.175767	12.5813
1.175658	12.6378
1.175712	12.6856
1.175777	12.7356
1.175857	12.7856
1.175802	12.8379
1.175667	12.8691
1.175632	12.8997
1.175703	12.9531
1.175866	13.0031
1.175899	13.0553
1.175719	13.1037
1.175687	13.1528
1.175825	13.1789
1.175780	13.2381
1.175883	13.2777

Mean Power (dBm):	0.7035
Mean Power (mW):	1.175850
