Power (mW)	Time (sek)
0.533022103	0.06343746185302734
0.5329749549999999	0.10064411163330078
0.532987877	0.13335895538330078
0.5329840929999999	0.1925215721130371
0.532913313	0.2332899570465088
0.532889157	0.2832365036010742
0.532824139	0.3333914279937744
0.532829086	0.3667571544647217
0.532785489	0.4140908718109131
0.53278578	0.46992039680480957
0.532727339	0.5167181491851807
0.532718666	0.5666115283966064
0.532657315	0.6165275573730469
0.5326570829999999	0.6483731269836426
0.532599282	0.6803467273712158
0.532615755	0.7222895622253418
0.532554695	0.766761064529419
0.5325127279999999	0.8165440559387207
0.5325208189999999	0.8608863353729248
0.532475649	0.9164865016937256
0.5324623780000001	0.9498248100280762
0.532418198	0.9832210540771484
0.532409758	1.0164515972137451
0.532395963	1.0627503395080566
0.5323364749999999	1.1164922714233398
0.53231488	1.1632938385009766
0.532225065	1.2231476306915283
0.5322005599999999	1.2564830780029297
0.532221224	1.2912530899047852
0.532189617	1.3393378257751465
0.532190315	1.3897852897644043
0.5321337380000001	1.4397153854370117
0.5321188950000001	1.4888629913330078
0.532066508	1.5287797451019287
0.532045611	1.5664443969726562
0.531992409	1.6130483150482178
0.531996251	1.6732044219970703
0.531935832	1.7231998443603516
0.531881757	1.8388035297393799
0.531831582	1.8732037544250488
0.531819998	1.927173137664795
0.53173292	2.0066676139831543
0.53165009	2.0948235988616943
0.531637634	2.1564273834228516
0.53155917	2.2673301696777344
0.531521742	2.3479151725769043
0.5314968880000001	2.391085147857666
0.53145556	2.4332594871520996
0.531448692	2.474593162536621
0.531415164	2.5231096744537354
0.53137925	2.5962283611297607
0.531315804	2.633258819580078
0.531313126	2.6919329166412354
0.531253812	2.740027666091919
0.5312527650000001	2.7897603511810303
0.531191123	2.842833995819092
0.53118763	2.8823254108428955
0.531139958	2.933011293411255
0.531143451	2.990712881088257
0.5310835549999999	3.0331289768218994
0.531081343	3.0682570934295654
0.531024591	3.1225078105926514
0.5310064879999999	3.1622045040130615
0.53096324	3.2259719371795654
0.5309465339999999	3.2676801681518555
0.5309091069999999	3.3176746368408203
0.5309151599999999	3.349696397781372
0.530881342	3.3731231689453125
0.530873775	3.4163942337036133
0.530844554	3.4692764282226562
0.5307718530000001	3.5135717391967773
0.530776044	3.5693471431732178
0.530706951	3.6179049015045166
0.530711492	3.6407053470611572
0.530648162	3.6747639179229736
0.530676567	3.7218780517578125
