Power (mW)	Time (sek)
1.187145	0.0681
1.187306	0.0817
1.188109	0.0925
1.188269	0.1060
1.187948	0.1199
1.188109	0.1393
1.188269	0.1520
1.187627	0.1665
1.187466	0.1957
1.187948	0.2116
1.187788	0.2479
1.188109	0.2634
1.187948	0.2982
1.187948	0.3123
1.187948	0.3476
1.187788	0.3662
1.187948	0.3979
1.187788	0.4128
1.187948	0.4238
1.188430	0.4402
1.188109	0.4532
1.187788	0.4686
1.187948	0.4984
1.187788	0.5114
1.187948	0.5498
1.188109	0.5614
1.187306	0.5979
1.187466	0.6122
1.188269	0.6488
1.186985	0.6613
1.187948	0.6964
1.187306	0.7107
1.187627	0.7250
1.187627	0.7395
1.187788	0.7511
1.187627	0.7678
1.188269	0.7991
1.187627	0.8127
1.187788	0.8480
1.187948	0.8602
1.187948	0.8906
1.187627	0.9117
1.187788	0.9487
1.187466	0.9639
1.188109	0.9896
1.187788	1.0093
1.187948	1.0242
1.188109	1.0394
1.187306	1.0534
1.187948	1.0686
1.187948	1.0912
1.187627	1.1104
1.187627	1.1484
1.187948	1.1615
1.186824	1.1906
1.187948	1.2101
1.188269	1.2406
1.187788	1.2627
1.188269	1.2984
1.187788	1.3094
1.187627	1.3273
1.187627	1.3412
1.187466	1.3561
1.187788	1.3695
1.188269	1.3988
1.188109	1.4097
1.187627	1.4510
1.186985	1.4630
1.187948	1.4984
1.187627	1.5117
1.188109	1.5427
1.187627	1.5661
1.187306	1.5901
1.188269	1.6104
1.188269	1.6291
1.187948	1.6400
1.187627	1.6587
1.187627	1.6968
1.187788	1.7089
1.187627	1.7506
1.187948	1.7647
1.186985	1.7987
1.187948	1.8100
1.187627	1.8485
1.188269	1.8650
1.187627	1.8969
1.187627	1.9096
1.186985	1.9257
1.187627	1.9403
1.187788	1.9548
1.188109	1.9699
1.187948	1.9895
1.187466	2.0112
1.187948	2.0409
1.187948	2.0635
1.187948	2.0965
1.187788	2.1110
1.187788	2.1471
1.187627	2.1635
1.187948	2.1981
1.187788	2.2110
1.187627	2.2245
1.188109	2.2394
1.187627	2.2500
1.188109	2.2638
1.187145	2.2938
1.188109	2.3090
1.187788	2.3502
1.187788	2.3641
1.188109	2.3983
1.187948	2.4101
1.187948	2.4469
1.187788	2.4600
1.187788	2.4943
1.187627	2.5125
1.187948	2.5281
1.187627	2.5393
1.187788	2.5547
1.187788	2.5697
1.188430	2.5905
1.187948	2.6099
1.188109	2.6500
1.187948	2.6611
1.187948	2.6923
1.193408	2.7111
1.196298	2.7505
1.197101	2.7640
1.201115	2.7987
1.201276	2.8096
1.200313	2.8242
1.200634	2.8421
1.201597	2.8534
1.201597	2.8670
1.200955	2.8925
1.201276	2.9127
1.201115	2.9467
1.201597	2.9619
1.201597	2.9959
1.201276	3.0087
1.201758	3.0414
1.201758	3.0617
1.201276	3.0922
1.201437	3.1072
1.201437	3.1246
1.200313	3.1394
1.198867	3.1521
1.192605	3.1670
1.191320	3.1947
1.188430	3.2084
1.189554	3.2407
1.189393	3.2579
1.189393	3.2906
1.189554	3.3097
1.189554	3.3480
1.189233	3.3601
1.188590	3.3978
1.189393	3.4102
1.188912	3.4217
1.188269	3.4374
1.189393	3.4507
1.189072	3.4634
1.188269	3.4979
1.188430	3.5086
1.188751	3.5432
1.188912	3.5609
1.188269	3.5915
1.188751	3.6100
1.188751	3.6476
1.188751	3.6589
1.188751	3.6977
1.187788	3.7118
1.188269	3.7225
1.188590	3.7367
1.188751	3.7532
1.188430	3.7685
1.188109	3.7902
1.188109	3.8101
1.188109	3.8484
1.188430	3.8630
1.188430	3.8967
1.188430	3.9097
1.188269	3.9493
1.188109	3.9640
1.187788	3.9950
1.188269	4.0090
1.187788	4.0256
1.188109	4.0389
1.187788	4.0519
1.187948	4.0653
1.188269	4.0984
1.187788	4.1090
1.187948	4.1412
1.187948	4.1617
1.188430	4.1930
1.188269	4.2102
1.188269	4.2449
1.187948	4.2610
1.188430	4.2906
1.188269	4.3113
1.188109	4.3247
1.188109	4.3385
1.187948	4.3529
1.187306	4.3657
1.187788	4.3985
1.188269	4.4093
1.187948	4.4484
1.187788	4.4624
1.187948	4.4916
1.187948	4.5108
1.188109	4.5491
1.188109	4.5639
1.188269	4.5967
1.188109	4.6116
1.187948	4.6248
1.187627	4.6372
1.187948	4.6518
1.187788	4.6657
1.187948	4.6971
1.187948	4.7091
1.187948	4.7501
1.187627	4.7614
1.188430	4.7979
1.187627	4.8088
1.187306	4.8468
1.187948	4.8589
1.187788	4.8942
1.187627	4.9093
1.187306	4.9249
1.187627	4.9377
1.187627	4.9520
1.187627	4.9660
1.187788	4.9978
1.187788	5.0093
1.187788	5.0492
1.187627	5.0602
1.187466	5.0954
1.187306	5.1091
1.187788	5.1455
1.187788	5.1611
1.187145	5.1977
1.187466	5.2089
1.187788	5.2238
1.187788	5.2355
1.187466	5.2515
1.187788	5.2645
1.187788	5.2980
1.188430	5.3089
1.187788	5.3498
1.188269	5.3613
1.187788	5.3977
1.187788	5.4086
1.187306	5.4423
1.187627	5.4607
1.187627	5.4977
1.187466	5.5117
1.187948	5.5225
1.188109	5.5384
1.187948	5.5520
