Power (mW)	Time (sek)
0.111262576	0.08231663703918457
0.11126676	0.11391210556030273
0.111248686	0.13904190063476562
0.111202535	0.19531798362731934
0.110975256	0.243377685546875
0.110908441	0.2860732078552246
0.11071506	0.33611536026000977
0.110655048	0.38633012771606445
0.11062147	0.4205973148345947
0.110600493	0.45487523078918457
0.11053560600000001	0.4863448143005371
0.11040036	0.5368740558624268
0.110319321	0.586270809173584
0.110287037	0.6355328559875488
0.110251225	0.6861903667449951
0.11023636	0.7238388061523438
0.11027897599999999	0.7535006999969482
0.110335139	0.7927629947662354
0.110469737	0.8427462577819824
0.11070798800000001	0.887747049331665
0.11093392099999999	0.9417436122894287
0.111184447	0.996300458908081
0.111450761	1.019421100616455
0.111483991	1.0521183013916016
0.111422989	1.0888192653656006
0.111289701	1.1388039588928223
0.111059198	1.1862175464630127
0.110767047	1.2418196201324463
0.11049234999999999	1.2886407375335693
0.11028705200000001	1.3191471099853516
0.110207315	1.3558683395385742
0.110212131	1.386491298675537
0.11025444100000001	1.4362332820892334
0.110252826	1.4857311248779297
0.110165689	1.544212818145752
0.110252826	1.5859076976776123
0.11052882500000001	1.6194407939910889
0.110695364	1.6524202823638916
0.110777371	1.685650110244751
0.11063824800000001	1.736041784286499
0.11071118899999999	1.7957909107208252
0.110733148	1.8363087177276611
0.110541419	1.8858306407928467
0.110132416	1.9193165302276611
0.10992516	1.9527814388275146
0.10984867499999999	1.9886958599090576
0.109704044	2.0433735847473145
0.10904231	2.0895771980285645
0.10675715000000001	2.136141061782837
0.108193322	2.191547155380249
0.110134351	2.2193236351013184
0.109705994	2.2524406909942627
0.10917302999999999	2.2931363582611084
0.109687266	2.3360910415649414
0.110814814	2.386415958404541
0.112070244	2.436131238937378
0.112546346	2.4872212409973145
0.112566689	2.51871657371521
0.112434354	2.552703380584717
0.112038892	2.5961482524871826
0.110564666	2.635255813598633
0.10791990600000001	2.686041831970215
0.105821709	2.7430784702301025
0.10605088	2.7859721183776855
0.108236563	2.8236618041992188
0.11025281899999999	2.852485418319702
0.112788468	2.8958826065063477
0.115165254	2.935523748397827
0.117323842	2.9952831268310547
0.11940948	3.041433572769165
0.12013939	3.085883378982544
0.119884011	3.1190857887268066
0.12020167899999999	3.152153253555298
0.120784323	3.1859488487243652
0.12109681100000001	3.243009567260742
0.120184864	3.2859883308410645
0.117849711	3.3358867168426514
0.115466108	3.396153688430786
0.113338523	3.4192917346954346
0.11195174699999999	3.4569783210754395
0.11142169399999999	3.493988275527954
0.111980131	3.5360591411590576
0.11327945	3.585439920425415
0.115059054	3.6358625888824463
0.117190873	3.6879336833953857
0.11801660700000001	3.7187414169311523
0.118109907	3.7520196437835693
0.11760569	3.795642852783203
0.116347044	3.8356940746307373
0.11419394999999999	3.8856594562530518
0.112540525	3.9436678886413574
0.111722868	3.990907669067383
0.11105369799999999	4.018949747085571
0.11121415400000001	4.05260157585144
0.111904577	4.089075326919556
0.113095739	4.135720252990723
0.114084163	4.195833683013916
0.114570023	4.235842704772949
0.115258241	4.285820960998535
0.115726296	4.318883657455444
0.116041694	4.3524487018585205
0.11609398600000001	4.38585352897644
0.11566787699999999	4.443692684173584
0.114850831	4.485579490661621
0.113920229	4.545453310012817
0.11201307599999999	4.5957841873168945
0.110329311	4.6232054233551025
0.110460693	4.652076244354248
0.11076929499999999	4.685265064239502
0.111273548	4.741257429122925
0.112545058	4.785722017288208
0.113932459	4.839998960494995
0.115501309	4.894014596939087
0.11697298	4.91879677772522
0.117595351	4.953606128692627
0.118042743	4.995808362960815
0.11796139700000001	5.035835027694702
0.116946183	5.085617542266846
0.114644907	5.135438680648804
0.113341091	5.1853296756744385
0.112572183	5.219069719314575
0.111615693	5.252354860305786
0.11072959	5.285273790359497
0.11051494199999999	5.335627317428589
0.111789705	5.395183324813843
0.114033515	5.435513734817505
0.115285977	5.490939617156982
0.11586769	5.518726825714111
0.116260257	5.552263259887695
0.117215393	5.590973854064941
0.11835683100000001	5.6434006690979
0.119399207	5.69003963470459
0.11918063699999999	5.735258102416992
0.11788392299999999	5.795131683349609
0.115483235	5.818476438522339
0.11403223500000001	5.851872444152832
0.112857524	5.89327335357666
0.111892361	5.935225248336792
0.110478773	5.985480785369873
0.110539484	6.035415887832642
0.111908805	6.094034433364868
0.113647133	6.118053197860718
0.114642011	6.152184247970581
0.115663031	6.195508241653442
0.11679735299999999	6.235382795333862
0.117782889	6.285351753234863
0.117201831	6.3433146476745605
0.115649455	6.38553524017334
0.114940289	6.4232447147369385
0.114472197	6.452218532562256
0.113419548	6.485455513000488
0.112095702	6.545305967330933
0.11126318700000001	6.595893144607544
0.110331915	6.634997844696045
0.109763459	6.685453414916992
0.10969501499999999	6.718828916549683
0.10985381999999999	6.75199031829834
0.110255089	6.793669939041138
0.111167668	6.839463472366333
0.112956972	6.885377645492554
0.114547409	6.935309648513794
0.115649134	6.995653867721558
0.115314077	7.018619775772095
0.114295617	7.056233882904053
0.112777481	7.085324764251709
0.111010762	7.134840726852417
0.109835091	7.184728145599365
0.109042958	7.2365076541900635
0.109775734	7.284711837768555
0.110985609	7.3188636302948
0.111682515	7.3523125648498535
0.11252438699999999	7.395246744155884
0.113479917	7.435213327407837
0.11452868100000001	7.493747711181641
0.115079405	7.534870624542236
0.115101044	7.5847601890563965
0.115008712	7.6186909675598145
0.11461553399999999	7.652116060256958
