Power (mW)	Time (sek)
0.436995	0.1059
0.436974	0.1363
0.436946	0.1758
0.436947	0.2070
0.436931	0.2399
0.436931	0.2913
0.436960	0.3411
0.436994	0.3911
0.436954	0.4425
0.436956	0.4913
0.436925	0.5210
0.436925	0.5744
0.436920	0.6228
0.436951	0.6730
0.436943	0.7242
0.436964	0.7733
0.436941	0.8035
0.436930	0.8344
0.436906	0.8739
0.436905	0.9233
0.436915	0.9772
0.436949	1.0242
0.436964	1.0736
0.436956	1.1049
0.436960	1.1356
0.436946	1.1733
0.436918	1.2232
0.436924	1.2734
0.436920	1.3241
0.436949	1.3751
0.436963	1.4063
0.436970	1.4369
0.436955	1.4736
0.436926	1.5231
0.436909	1.5738
0.436906	1.6241
0.436931	1.6738
0.436932	1.7053
0.436940	1.7359
0.436950	1.7754
0.436943	1.8237
0.436930	1.8739
0.436902	1.9241
0.436929	1.9751
0.436945	2.0071
0.436950	2.0384
0.436948	2.0761
0.436945	2.1234
0.436938	2.1750
0.436909	2.2241
0.436902	2.2739
0.436915	2.3050
0.436943	2.3355
0.436950	2.3736
0.436960	2.4233
0.436960	2.4733
0.436925	2.5241
0.436909	2.5755
0.436914	2.6070
0.436913	2.6378
0.436937	2.6754
0.436944	2.7234
0.436956	2.7733
0.436926	2.8242
0.436910	2.8736
0.436892	2.9048
0.436909	2.9355
0.436905	2.9766
0.436920	3.0249
0.436946	3.0733
0.436927	3.1242
0.436916	3.1734
0.436887	3.2050
0.436880	3.2360
0.436887	3.2737
0.436906	3.3233
0.436932	3.3755
0.436930	3.4240
0.436921	3.4735
0.436877	3.5050
0.436896	3.5355
0.436874	3.5734
0.436888	3.6232
0.436928	3.6733
0.436934	3.7241
0.436943	3.7737
0.436904	3.8050
0.436888	3.9002
0.436895	3.9419
0.436937	3.9929
0.436934	4.0420
0.436939	4.0920
0.436917	4.1233
0.436913	4.1733
0.436879	4.2256
0.436890	4.2734
0.436907	4.3242
0.436934	4.3734
0.436920	4.4044
0.436925	4.4358
0.436888	4.4736
0.436864	4.5233
0.436874	4.5733
0.436878	4.6258
0.436892	4.6735
0.436898	4.7084
0.436899	4.7397
0.436876	4.7916
0.436850	4.8417
0.436842	4.8915
0.436868	4.9428
0.436894	4.9936
0.436887	5.0246
0.436893	5.0734
0.436865	5.1233
0.436848	5.1733
0.436824	5.2241
0.436849	5.2735
0.436837	5.3046
0.436866	5.3356
0.436858	5.3732
0.436849	5.4248
0.436832	5.4736
0.436795	5.5239
0.436807	5.5734
0.436814	5.6062
0.436827	5.6375
0.436838	5.6745
0.436829	5.7233
0.436822	5.7734
0.436790	5.8263
0.436791	5.8735
0.436797	5.9051
0.436825	5.9371
0.436828	5.9763
0.436824	6.0249
0.436836	6.0734
0.436806	6.1243
0.436795	6.1733
0.436775	6.2043
0.436798	6.2359
0.436797	6.2739
0.436823	6.3233
0.436824	6.3733
0.436800	6.4239
0.436795	6.4736
0.436788	6.5049
0.436801	6.5360
0.436788	6.5755
0.436803	6.6258
0.436820	6.6756
0.436802	6.7236
0.436799	6.7734
0.436769	6.8039
0.436781	6.8339
0.436766	6.8732
0.436776	6.9230
0.436812	6.9747
0.436799	7.0256
0.436795	7.0740
0.436788	7.1042
0.436794	7.1348
0.436784	7.1730
0.436784	7.2232
0.436792	7.2733
0.436802	7.3239
0.436826	7.3732
0.436786	7.4041
0.436789	7.4345
0.436756	7.4730
0.436781	7.5229
0.436798	7.5729
0.436803	7.6236
0.436831	7.6731
0.436811	7.7050
0.436831	7.7351
0.436795	7.7729
