Power (mW)	Time (sek)
0.424770551	0.11510944366455078
0.424782163	0.15500879287719727
0.424751517	0.18028044700622559
0.42479831599999995	0.2327876091003418
0.424774655	0.27973031997680664
0.424772763	0.33267807960510254
0.424771482	0.3816337585449219
0.424760481	0.4349639415740967
0.424758968	0.4655745029449463
0.424767059	0.495377779006958
0.424758211	0.5324881076812744
0.42477369400000003	0.582679033279419
0.424764381	0.6326775550842285
0.424763712	0.6827437877655029
0.424765982	0.7318985462188721
0.424769853	0.7641286849975586
0.424780243	0.7938356399536133
0.424767961	0.8312132358551025
0.42478434600000003	0.8815772533416748
0.424798898	0.9314651489257812
0.424802507	0.9826774597167969
0.424804079	1.0322556495666504
0.424804399	1.062354564666748
0.42481604	1.0934820175170898
0.42480987	1.1295483112335205
0.42480530099999997	1.1819119453430176
0.424799218	1.2289323806762695
0.424796686	1.276582956314087
0.42480242	1.3329989910125732
0.424809259	1.3636741638183594
0.424780475	1.4029521942138672
0.42477605199999996	1.4510293006896973
0.424821832	1.49552583694458
0.424796017	1.5477182865142822
0.424819853	1.6007392406463623
0.424807891	1.6535108089447021
0.424801256	1.6843440532684326
0.424814061	1.7328224182128906
0.424809637	1.7838826179504395
0.424802507	1.8320460319519043
0.424802129	1.8819301128387451
0.424809637	1.931542158126831
0.42480410799999996	1.96295166015625
0.42479499800000003	1.9928081035614014
0.424795027	2.03397798538208
0.424801256	2.082796335220337
0.424787955	2.132462501525879
0.424787315	2.1811304092407227
0.424784666	2.232356071472168
0.424790167	2.262860059738159
0.424796686	2.293125629425049
0.42480372899999996	2.3317694664001465
0.424816739	2.3820292949676514
0.42480509699999996	2.4333336353302
0.424828235	2.4822311401367188
0.42482739100000005	2.532823085784912
0.42482125	2.5622098445892334
0.42482084200000003	2.5928356647491455
0.424825354	2.6327545642852783
0.424832513	2.682772397994995
0.424820231	2.7305819988250732
0.424837985	2.7843105792999268
0.42482436399999995	2.834864854812622
0.424820493	2.86474871635437
0.424843718	2.894543409347534
0.424822472	2.932790756225586
0.424843485	2.9820072650909424
0.424832135	3.031346559524536
0.424819562	3.081698417663574
0.42483417199999995	3.1328952312469482
0.424841186	3.1628003120422363
0.42484380499999996	3.1931471824645996
0.424844766	3.23441743850708
0.424831844	3.2827656269073486
0.424839527	3.331519603729248
0.42484316499999997	3.382542848587036
0.424831465	3.432636260986328
0.424831203	3.462810754776001
0.42482739100000005	3.493042469024658
0.424839527	3.5315840244293213
0.424841186	3.582679510116577
0.424840895	3.6298975944519043
0.424820784	3.6744308471679688
0.424836995	3.733124256134033
0.424826023	3.772460460662842
0.424811791	3.831688165664673
0.424825674	3.8827567100524902
0.424811791	3.932404041290283
0.42482375299999997	3.9820191860198975
0.424794795	4.035213470458984
0.424784666	4.064899206161499
0.42479831599999995	4.094921112060547
0.424793048	4.131902694702148
0.424791448	4.181703567504883
0.424777652	4.232398986816406
0.424789236	4.28268027305603
0.424804399	4.326676845550537
0.424788916	4.35346794128418
0.42479211699999997	4.392621755599976
0.424780912	4.43296480178833
0.424752798	4.4816083908081055
0.42475823999999995	4.532108545303345
0.424790225	4.581188917160034
0.424766622	4.6328160762786865
0.42476860099999997	4.662007808685303
0.424764992	4.693056583404541
0.42474581299999997	4.732261657714844
0.424752798	4.783759117126465
0.424767582	4.834791421890259
0.424760219	4.882243394851685
0.424771104	4.932804822921753
0.424786325	4.962565898895264
0.42480079000000004	4.99259352684021
0.424799538	5.0323896408081055
0.424798898	5.08227801322937
0.424804079	5.131878852844238
0.424819009	5.182404041290283
0.424822472	5.2349724769592285
0.424825441	5.266225814819336
0.424837985	5.296962738037109
0.424818252	5.333437204360962
0.424826023	5.382773399353027
0.42481857199999995	5.431782007217407
0.42484508600000004	5.481966495513916
0.424811849	5.5328123569488525
0.42480736700000005	5.559759616851807
0.42483280399999995	5.600117206573486
0.424811791	5.647881984710693
0.424846687	5.698002338409424
0.42482017299999997	5.746182441711426
0.424829836	5.801152229309082
0.424813392	5.847498893737793
0.424820784	5.887615203857422
0.424834114	5.933537721633911
0.424836995	5.9815449714660645
0.424834812	6.034185409545898
0.42481999800000003	6.082684516906738
0.424838916	6.127252101898193
0.424847298	6.162997484207153
0.42485247800000003	6.193743467330933
0.42484895699999997	6.232495546340942
0.424844417	6.282158851623535
0.424835656	6.33170485496521
0.42487314200000004	6.381404638290405
0.424865371	6.435218572616577
0.42486185	6.465086460113525
0.42486406200000004	6.495012521743774
0.42485180899999997	6.5320823192596436
0.424834056	6.581344842910767
0.424833794	6.6265082359313965
0.424857979	6.682099342346191
0.424841186	6.734280109405518
0.42485859	6.763630628585815
0.424860948	6.792723178863525
0.424837926	6.833218336105347
0.42484895699999997	6.8829803466796875
0.424848055	6.932027816772461
0.42483472499999997	6.981674671173096
0.424804719	7.032894134521484
0.424819562	7.062917947769165
0.42481249	7.092629432678223
0.424825063	7.132298946380615
0.424831203	7.1781439781188965
0.42480696	7.2267231941223145
0.42481345	7.282680034637451
0.424813712	7.332798719406128
0.42483708200000003	7.359488010406494
0.424847967	7.396344900131226
0.42481249	7.446349859237671
0.424846978	7.496457099914551
0.424796948	7.544227123260498
0.424841564	7.593134641647339
0.424827944	7.644123315811157
0.424827944	7.683887481689453
0.424848578	7.732270240783691
0.42484537699999997	7.780990123748779
0.424852158	7.832115411758423
0.424838305	7.882093191146851
0.4248693	7.930492877960205
0.424826343	7.970561265945435
0.42483280399999995	8.03417444229126
0.424838683	8.079630851745605
0.424845144	8.130300521850586
0.42480696	8.180299997329712
0.424836413	8.228137016296387
0.424804486	8.268138408660889
0.424823811	8.292901992797852
0.424786936	8.34713363647461
0.42481481800000004	8.397241830825806
0.4248037	8.44645071029663
0.424839236	8.497142553329468
0.424819649	8.547156810760498
0.424841506	8.58716344833374
0.424834783	8.627236127853394
0.424819853	8.677006959915161
0.42482436399999995	8.729683637619019
0.424835016	8.776190280914307
0.424842496	8.835140943527222
0.42486572100000003	8.873879671096802
0.424856669	8.923890113830566
0.424854748	8.98239803314209
0.424844387	9.02338171005249
0.424854137	9.0800039768219
0.4248482	9.13011884689331
0.424824131	9.170106887817383
0.424850557	9.200815439224243
0.424797996	9.252579689025879
0.42485111000000003	9.300696849822998
0.424804399	9.350706338882446
0.42484316499999997	9.394762516021729
0.424806611	9.442654848098755
0.42483085400000004	9.472055912017822
0.424805708	9.525038242340088
0.424816302	9.573179244995117
0.424816652	9.627387523651123
0.424812228	9.680702686309814
0.424815458	9.725450992584229
0.42480859000000004	9.755199670791626
0.42481703	9.785197973251343
0.424808037	9.831618070602417
0.424796599	9.881938695907593
0.424805679	9.932281970977783
0.42480891	9.979478597640991
0.42483059199999995	10.03391170501709
0.424830534	10.073802709579468
0.424828235	10.09450626373291
0.424839207	10.145098209381104
0.42486412	10.192912578582764
0.424828031	10.243839979171753
0.424855505	10.291618347167969
0.424845784	10.343108177185059
0.424852915	10.379268646240234
0.424829544	10.429486274719238
0.424842117	10.482696771621704
0.424842496	10.531868934631348
0.42483341500000005	10.582279920578003
0.424813479	10.62570834159851
0.424831203	10.655856370925903
0.424835016	10.68506932258606
0.42483341500000005	10.725066900253296
0.424839818	10.77700400352478
0.424840837	10.824737787246704
0.424856349	10.88267993927002
0.42483740299999995	10.933168172836304
0.424827012	10.973089456558228
0.424827624	11.023127794265747
0.424853148	11.079010248184204
0.424844155	11.132322788238525
0.424841273	11.17873215675354
0.424814149	11.229231119155884
0.42481310099999997	11.26502251625061
0.42482427700000003	11.295003890991211
0.42481833999999996	11.332802295684814
0.42481857199999995	11.382176399230957
0.424802129	11.432281017303467
0.424821832	11.481287956237793
0.424796686	11.529485940933228
0.424793107	11.561331272125244
0.424790545	11.592535257339478
0.42477931100000005	11.625888109207153
0.42477832200000004	11.681475400924683
0.42476409000000004	11.732678890228271
0.424785947	11.782764911651611
0.42476080099999997	11.830183029174805
0.424759899	11.858705997467041
0.424766622	11.89486813545227
0.42472695299999996	11.944928407669067
0.424753118	11.996492624282837
0.42471851299999996	12.04662013053894
0.424737867	12.0957772731781
0.424715021	12.141935586929321
0.42472980600000004	12.18166971206665
0.424726371	12.223496675491333
0.42471659300000003	12.279667854309082
0.424692087	12.325608730316162
0.424705941	12.372856140136719
0.424689846	12.43145489692688
0.424678496	12.461461782455444
0.424717931	12.49146032333374
0.424686528	12.54228401184082
0.424707949	12.591043949127197
0.424675032	12.649741888046265
0.424696278	12.701192617416382
0.42467218	12.752797842025757
0.424703816	12.775875806808472
0.424679427	12.829812049865723
0.424667931	12.87535834312439
0.424694037	12.928245782852173
0.424729194	12.975634574890137
0.424706319	13.0257248878479
0.424727885	13.063604354858398
0.424718455	13.09301495552063
0.424731406	13.125304460525513
0.42475119699999997	13.174928665161133
0.424725295	13.22502064704895
0.424734055	13.280876159667969
0.42471083	13.332126140594482
0.42471394399999995	13.362031936645508
0.424743746	13.392035722732544
0.424700818	13.442033529281616
Power (dBm)
26.281887178060085
