Power (mW)	Time (sek)
0.433510	0.1019
0.433520	0.1326
0.433511	0.1769
0.433511	0.2085
0.433496	0.2395
0.433491	0.2768
0.433488	0.3269
0.433478	0.3765
0.433497	0.4274
0.433482	0.4763
0.433480	0.5075
0.433472	0.5390
0.433484	0.5768
0.433483	0.6267
0.433497	0.6764
0.433505	0.7270
0.433521	0.7762
0.433524	0.8074
0.433528	0.8384
0.433527	0.8771
0.433537	0.9288
0.433535	0.9763
0.433545	1.0273
0.433551	1.0772
0.433553	1.1082
0.433551	1.1402
0.433557	1.1777
0.433557	1.2275
0.433553	1.2765
0.433559	1.3292
0.433543	1.3767
0.433552	1.4089
0.433541	1.4401
0.433546	1.4778
0.433533	1.5268
0.433528	1.5773
0.433516	1.6272
0.433521	1.6762
0.433545	1.7075
0.433540	1.7388
0.433543	1.7765
0.433557	1.8267
0.433535	1.8763
0.433539	1.9275
0.433543	1.9763
0.433554	2.0077
0.433536	2.0390
0.433545	2.0773
0.433551	2.1300
0.433531	2.1787
0.433529	2.2276
0.433532	2.2768
0.433528	2.3082
0.433519	2.3392
0.433539	2.3765
0.433539	2.4270
0.433522	2.4767
0.433515	2.5301
0.433490	2.5764
0.433492	2.6078
0.433501	2.6385
0.433499	2.6765
0.433520	2.7269
0.433521	2.7767
0.433531	2.8272
0.433518	2.8763
0.433523	2.9069
0.433514	2.9381
0.433513	2.9770
0.433507	3.0272
0.433514	3.0763
0.433529	3.1296
0.433517	3.1769
0.433535	3.2079
0.433524	3.2387
0.433531	3.2773
0.433516	3.3291
0.433494	3.3765
0.433487	3.4273
0.433480	3.4769
0.433494	3.5087
0.433490	3.5400
0.433496	3.5779
0.433497	3.6271
0.433490	3.6772
0.433456	3.7289
0.433085	3.7763
0.432054	3.8077
0.430846	3.8387
0.430058	3.8767
0.429742	3.9270
0.430266	3.9763
0.431229	4.0267
0.432705	4.0759
0.433590	4.1124
0.432861	4.1445
0.431972	4.1948
0.433426	4.2447
0.432480	4.2946
0.433170	4.3460
0.434346	4.3952
0.433153	4.4268
0.433647	4.4763
0.433407	4.5286
0.432640	4.5761
0.432606	4.6276
0.432936	4.6772
0.432900	4.7081
0.433277	4.7393
0.433784	4.7768
0.433703	4.8270
0.433175	4.8770
0.433416	4.9295
0.433029	4.9761
0.432614	5.0075
0.433034	5.0393
0.433339	5.0769
0.433535	5.1284
0.433622	5.1778
0.433562	5.2278
0.433013	5.2773
0.433186	5.3081
0.433158	5.3397
0.432999	5.3770
0.432899	5.4267
0.433442	5.4764
0.433388	5.5272
0.433311	5.5766
0.433375	5.6086
0.433111	5.6404
0.432987	5.6780
0.433044	5.7287
0.433188	5.7762
0.433260	5.8273
0.433456	5.8762
0.433271	5.9092
0.433175	5.9405
0.433171	5.9778
0.433243	6.0265
0.433059	6.0762
0.433122	6.1304
0.433272	6.1763
0.433286	6.2073
0.433277	6.2380
0.433283	6.2764
0.433173	6.3269
0.433108	6.3762
0.433159	6.4273
0.433148	6.4762
0.433241	6.5073
0.433271	6.5383
0.433301	6.5765
0.433233	6.6265
0.433215	6.6762
0.433219	6.7269
0.433160	6.7762
0.433165	6.8077
0.433212	6.8388
0.433236	6.8768
0.433254	6.9279
0.433239	6.9763
0.433215	7.0272
0.433209	7.0765
0.433231	7.1100
0.433201	7.1413
0.433216	7.1786
0.433243	7.2267
0.433264	7.2761
0.433246	7.3292
0.433238	7.3761
0.433224	7.4073
0.433206	7.4382
0.433223	7.4762
0.433239	7.5266
0.433232	7.5762
0.433244	7.6271
0.433248	7.6761
0.433248	7.7076
0.433249	7.7389
0.433266	7.7765
0.433248	7.8267
0.433225	7.8762
0.433249	7.9269
0.433251	7.9761
0.433235	8.0080
0.433233	8.0392
0.433236	8.0765
0.433234	8.1302
0.433227	8.1775
0.433227	8.2270
0.433197	8.2760
0.433223	8.3087
0.433223	8.3399
0.433247	8.3775
0.433244	8.4264
0.433245	8.4763
0.433222	8.5364
0.433213	8.5779
0.433239	8.6083
0.433224	8.6389
0.433238	8.6760
0.433224	8.7262
0.433215	8.7759
0.433223	8.8268
0.433211	8.8758
0.433203	8.9066
0.433190	8.9370
0.433201	8.9762
0.433210	9.0262
0.433225	9.0759
0.433234	9.1290
0.433193	9.1761
0.433193	9.2068
0.433186	9.2372
0.433202	9.2764
0.433204	9.3277
0.433207	9.3757
0.433214	9.4272
0.433224	9.4758
0.433219	9.5084
0.433194	9.5385
0.433210	9.5759
0.433211	9.6263
0.433205	9.6760
0.433222	9.7289
0.433225	9.7759
0.433222	9.8064
0.433217	9.8370
0.433210	9.8766
0.433220	9.9262
0.433205	9.9761
0.433231	10.0281
0.433221	10.0760
0.433220	10.1081
0.433206	10.1386
0.433205	10.1762
0.433203	10.2263
0.433192	10.2759
0.433191	10.3268
0.433196	10.3759
0.433195	10.4094
0.433194	10.4400
0.433202	10.4770
0.433190	10.5284
0.433176	10.5759
0.433192	10.6268
0.433185	10.6759
0.433205	10.7080
0.433188	10.7393
0.433219	10.7763
0.433215	10.8263
0.433203	10.8760
0.433200	10.9286
0.433190	10.9759
0.433192	11.0074
0.433189	11.0380
0.433198	11.0762
0.433192	11.1280
0.433184	11.1778
0.433186	11.2268
0.433165	11.2763
0.433174	11.3078
0.433163	11.3388
0.433182	11.3760
0.433176	11.4265
0.433185	11.4760
0.433176	11.5268
0.433178	11.5761
0.433194	11.6069
0.433173	11.6377
0.433183	11.6761
0.433180	11.7279
0.433173	11.7760
0.433183	11.8267
0.433188	11.8761
0.433195	11.9072
0.433174	11.9378
0.433182	11.9762
0.433188	12.0263
0.433171	12.0760
0.433181	12.1307
0.433181	12.1760
0.433181	12.2068
0.433169	12.2377
0.433189	12.2760
0.433174	12.3262
0.433169	12.3758
0.433179	12.4268
0.433165	12.4762
0.433166	12.5074
0.433165	12.5384
0.433192	12.5762
0.433178	12.6262
0.433160	12.6764
0.433169	12.7269
0.433152	12.7764
0.433168	12.8083
0.433146	12.8394
0.433155	12.8767
0.433159	12.9279

Mean Power (dBm):	-3.6327
Mean Power (mW):	0.433242
