Power (mW)	Time (sek)
0.437356	0.1083
0.437322	0.1382
0.437333	0.1794
0.437362	0.2108
0.437375	0.2417
0.437342	0.2796
0.437333	0.3311
0.437348	0.3802
0.437348	0.4302
0.437346	0.4799
0.437345	0.5109
0.437330	0.5411
0.437332	0.5797
0.437330	0.6301
0.437342	0.6808
0.437355	0.7324
0.437362	0.7797
0.437343	0.8102
0.437353	0.8407
0.437361	0.8797
0.437384	0.9310
0.437381	0.9796
0.437349	1.0302
0.437389	1.0794
0.437373	1.1108
0.437378	1.1417
0.437380	1.1797
0.437388	1.2294
0.437373	1.2795
0.437379	1.3301
0.437373	1.3792
0.437360	1.4101
0.437362	1.4408
0.437364	1.4794
0.437351	1.5317
0.437352	1.5792
0.437354	1.6299
0.437359	1.6790
0.437345	1.7098
0.437350	1.7412
0.437353	1.7796
0.437356	1.8293
0.437350	1.8790
0.437348	1.9334
0.437357	1.9790
0.437353	2.0098
0.437359	2.0409
0.437351	2.0795
0.437337	2.1290
0.437352	2.1794
0.437361	2.2301
0.437341	2.2794
0.437360	2.3105
0.437366	2.3419
0.437361	2.3793
0.437359	2.4290
0.437362	2.4794
0.437368	2.5299
0.437361	2.5796
0.437350	2.6103
0.437375	2.6416
0.437378	2.6794
0.437391	2.7309
0.437374	2.7790
0.437376	2.8299
0.437389	2.8792
0.437376	2.9104
0.437395	2.9409
0.437373	2.9794
0.437310	3.0291
0.436755	3.0789
0.435518	3.1323
0.435289	3.1795
0.437056	3.2111
0.438889	3.2421
0.434484	3.2796
0.433451	3.3291
0.433356	3.3791
0.438709	3.4303
0.437755	3.4795
0.436716	3.5113
0.438551	3.5424
0.440031	3.5796
0.436146	3.6321
0.433719	3.6810
0.440826	3.7301
0.437453	3.7793
0.436214	3.8105
0.437848	3.8412
0.438336	3.8795
0.435698	3.9333
0.438186	3.9986
0.435573	4.0487
0.438066	4.0983
0.438522	4.1291
0.437311	4.1798
0.436807	4.2299
0.438565	4.2798
0.436858	4.3322
0.437298	4.3796
0.438118	4.4106
0.437107	4.4419
0.436693	4.4798
0.437256	4.5296
0.437528	4.5796
0.437220	4.6303
0.437910	4.6792
0.437163	4.7106
0.436771	4.7418
0.437312	4.7795
0.438030	4.8293
0.437291	4.8792
0.437102	4.9316
0.437441	4.9790
0.437411	5.0096
0.437664	5.0401
0.437446	5.0790
0.437145	5.1304
0.437333	5.1789
0.437613	5.2299
0.437252	5.2790
0.437435	5.3098
0.437395	5.3400
0.437389	5.3789
0.437332	5.4289
0.437450	5.4791
0.437369	5.5321
0.437481	5.5798
0.437347	5.6097
0.437288	5.6464
0.437525	5.6976
0.437476	5.7472
0.437336	5.7973
0.437390	5.8481
0.437514	5.8972
0.437529	5.9296
0.437506	5.9790
0.437373	6.0290
0.437469	6.0789
0.437549	6.1298
0.437430	6.1791
0.437455	6.2094
0.437476	6.2394
0.437465	6.2791
0.437448	6.3313
0.437487	6.3790
0.437480	6.4299
0.437478	6.4791
0.437465	6.5090
0.437449	6.5394
0.437476	6.5792
0.437521	6.6291
0.437469	6.6804
0.437449	6.7314
0.437489	6.7790
0.437532	6.8086
0.437506	6.8388
0.437484	6.8791
0.437460	6.9306
0.437532	6.9791
0.437516	7.0302
0.437437	7.0790
0.437514	7.1100
0.437523	7.1406
0.437484	7.1792
0.437477	7.2292
0.437493	7.2790
0.437468	7.3301
0.437489	7.3792
0.437517	7.4092
0.437463	7.4400
0.437468	7.4793
0.437486	7.5308
0.437526	7.5790
0.437480	7.6301
0.437483	7.6805
0.437506	7.7119
0.437492	7.7420
0.437486	7.7791
0.437516	7.8290
0.437510	7.8790
0.437510	7.9341
0.437493	7.9789
0.437489	8.0093
0.437510	8.0396
0.437528	8.0790
0.437503	8.1289
0.437494	8.1788
0.437516	8.2302
0.437496	8.2791
0.437495	8.3094
0.437483	8.3393
0.437478	8.3791
0.437497	8.4291
0.437474	8.4790
0.437471	8.5300
0.437477	8.5791
0.437474	8.6099
0.437468	8.6413
0.437476	8.6794
0.437485	8.7318
0.437494	8.7788
0.437509	8.8304
0.437485	8.8791
0.437516	8.9100
0.437520	8.9412
0.437524	8.9795
0.437527	9.0293
0.437525	9.0792
0.437532	9.1317
0.437522	9.1790
0.437506	9.2097
0.437498	9.2409
0.437512	9.2800
0.437526	9.3291
0.437510	9.3792
0.437503	9.4301
0.437521	9.4793
0.437528	9.5118
0.437518	9.5427
0.437525	9.5799
0.437536	9.6294
0.437527	9.6807
0.437541	9.7299
0.437534	9.7793
0.437553	9.8103
0.437553	9.8412
0.437553	9.8795
0.437555	9.9329
0.437567	9.9792
0.437584	10.0303
0.437561	10.0793
0.437576	10.1105
0.437568	10.1417
0.437559	10.1793
0.437592	10.2290
0.437574	10.2790
0.437570	10.3325
0.437591	10.3792
0.437586	10.4095
0.437582	10.4402
0.437588	10.4791
0.437605	10.5293
0.437594	10.5791
0.437606	10.6300
0.437596	10.6789
0.437610	10.7092
0.437607	10.7398
0.437610	10.7791
0.437602	10.8293
0.437594	10.8791
0.437606	10.9318
0.437575	10.9793
0.437587	11.0097
0.437581	11.0400
0.437575	11.0791
0.437575	11.1316
0.437585	11.1791
0.437576	11.2302
0.437585	11.2792
0.437593	11.3092
0.437587	11.3392
0.437589	11.3791
0.437590	11.4290
0.437575	11.4788
0.437596	11.5317
0.437579	11.5792
0.437587	11.6093
0.437586	11.6395
0.437599	11.6791
0.437585	11.7299
0.437594	11.7791
0.437591	11.8304
0.437586	11.8791
0.437594	11.9122
0.437583	11.9426
0.437580	11.9796
0.437598	12.0302
0.437582	12.0791
0.437583	12.1483
0.437582	12.1972
