Power (mW)	Time (sek)
0.609078852	0.11464190483093262
0.609096314	0.11464190483093262
0.6090975949999999	0.11464190483093262
0.609097828	0.11464190483093262
0.609087932	0.11464190483093262
0.6090675019999999	0.11464190483093262
0.609087292	0.11464190483093262
0.6090975949999999	0.11464190483093262
0.609086594	0.11464190483093262
0.609048817	0.11464190483093262
0.609044335	0.11464190483093262
0.6090271049999999	0.11464190483093262
0.609007722	0.11464190483093262
0.609020004	0.11464190483093262
0.608994276	0.11464190483093262
0.608981587	0.11464190483093262
0.6089409	0.11464190483093262
0.608962902	0.11464190483093262
0.608984556	0.11464190483093262
0.608992821	0.11464190483093262
0.609000446	0.11464190483093262
0.608958071	0.11464190483093262
0.6089561499999999	0.11464190483093262
0.608953822	0.11464190483093262
0.608983915	0.11464190483093262
0.609006442	0.11464190483093262
0.608996255	0.11464190483093262
0.6089948000000001	0.11464190483093262
0.609000388	0.11464190483093262
0.6090271049999999	0.11464190483093262
0.609025243	0.11464190483093262
0.609050039	0.11464190483093262
0.609060051	0.11464190483093262
0.609031064	0.11464190483093262
0.609047827	0.11464190483093262
0.6090691899999999	0.11464190483093262
0.609095616	0.11464190483093262
0.609078503	0.11464190483093262
0.609099807	0.11464190483093262
0.6090800740000001	0.11464190483093262
0.6090551609999999	0.11464190483093262
0.608606148	0.11464190483093262
0.608400383	0.11464190483093262
0.608243281	0.11464190483093262
0.608117378	0.11464190483093262
0.6079961899999999	0.11464190483093262
0.6078676089999999	0.11464190483093262
0.607817841	0.11464190483093262
0.6078091680000001	0.11464190483093262
0.607775932	0.11464190483093262
0.6078079460000001	0.11464190483093262
0.60778734	0.11464190483093262
0.6077778530000001	0.11464190483093262
0.607749564	0.11464190483093262
0.607719528	0.11464190483093262
0.607740541	0.11464190483093262
0.607766386	0.11464190483093262
0.607827504	0.11464190483093262
0.6078266889999999	0.11464190483093262
0.607873139	0.11464190483093262
0.607894151	0.11464190483093262
0.607931172	0.11464190483093262
0.6079626039999999	0.11464190483093262
0.607907248	0.11464190483093262
0.6079009040000001	0.11464190483093262
0.607879017	0.11464190483093262
0.60786237	0.11464190483093262
0.607849157	0.11464190483093262
0.607804395	0.11464190483093262
0.607772148	0.11464190483093262
0.607749738	0.11464190483093262
0.6077489229999999	0.11464190483093262
0.607740367	0.11464190483093262
0.607743685	0.11464190483093262
0.6077188299999999	0.11464190483093262
0.607700436	0.11464190483093262
0.6077269790000001	0.11464190483093262
0.607691705	0.11464190483093262
0.607732683	0.11464190483093262
0.607722322	0.11464190483093262
0.607752067	0.11464190483093262
0.607779541	0.11464190483093262
0.607759168	0.11464190483093262
0.607769063	0.11464190483093262
0.60776883	0.11464190483093262
0.607843045	0.11464190483093262
0.607836584	0.11464190483093262
0.607847818	0.11464190483093262
0.60787145	0.11464190483093262
0.607905677	0.11464190483093262
0.607946131	0.11464190483093262
0.6081412429999999	0.11464190483093262
0.6081433970000001	0.11464190483093262
0.608283968	0.11464190483093262
0.608342641	0.11464190483093262
0.6084084160000001	0.11464190483093262
0.608499045	0.11464190483093262
0.6085829229999999	0.11464190483093262
0.608591246	0.11464190483093262
0.608635193	0.11464190483093262
0.608632923	0.11464190483093262
0.608660397	0.11464190483093262
0.608684903	0.11464190483093262
