Power (mW)	Time (sek)
1.177385	0.0797
1.177514	0.1138
1.177553	0.1474
1.177463	0.1982
1.177495	0.2436
1.177459	0.2995
1.177498	0.3522
1.177395	0.3967
1.177488	0.4289
1.177495	0.4607
1.177430	0.4970
1.177504	0.5500
1.177613	0.5943
1.177472	0.6466
1.177363	0.6972
1.177373	0.7284
1.177556	0.7599
1.177501	0.7979
1.177476	0.8478
1.177398	0.8980
1.177353	0.9502
1.177389	0.9967
1.177511	1.0282
1.177507	1.0519
1.177466	1.0941
1.177356	1.1487
1.177386	1.1975
1.177466	1.2482
1.177456	1.2984
1.177398	1.3270
1.177498	1.3575
1.177385	1.3976
1.177311	1.4434
1.177334	1.4960
1.177440	1.5454
1.177508	1.5978
1.177495	1.6288
1.177501	1.6584
1.177565	1.6975
1.177472	1.7487
1.177437	1.7942
1.177485	1.8464
1.177440	1.8981
1.177479	1.9266
1.177373	1.9588
1.177498	1.9946
1.177504	2.0455
1.177575	2.0965
1.177472	2.1497
1.177382	2.1966
1.177614	2.2283
1.177514	2.2600
1.177565	2.2980
1.177578	2.3496
1.177466	2.3957
1.177373	2.4454
1.177530	2.4943
1.176855	2.5225
1.173111	2.5527
1.168795	2.5982
1.164587	2.6475
1.164209	2.6953
1.173573	2.7501
1.174216	2.7981
1.183163	2.8299
1.167911	2.8605
1.183985	2.8986
1.176146	2.9512
1.178728	2.9981
1.178888	3.0485
1.176907	3.0988
1.175930	3.1239
1.176136	3.1586
1.176496	3.1991
1.176987	3.2498
1.177074	3.3261
1.176303	3.3718
1.176098	3.4181
1.176220	3.4494
1.176647	3.4973
1.177501	3.5498
1.177450	3.5934
1.176765	3.6479
1.176066	3.6954
1.176258	3.7287
1.176646	3.7604
1.176990	3.7983
1.177125	3.8477
1.176952	3.8925
1.176602	3.9503
1.176567	3.9940
1.176856	4.0294
1.176865	4.0589
1.176958	4.0951
1.176830	4.1496
1.176595	4.1976
1.176634	4.2486
1.176743	4.2968
1.176916	4.3284
1.177025	4.3571
1.176975	4.3983
1.176740	4.4473
1.176605	4.4923
1.176599	4.5501
1.176756	4.5971
1.176936	4.6273
1.176807	4.6580
1.176721	4.6980
1.176660	4.7492
1.176823	4.7919
1.176724	4.8475
1.176801	4.8977
1.176701	4.9265
1.176634	4.9581
1.176666	4.9985
1.176666	5.0481
1.176714	5.0962
1.176791	5.1502
1.176814	5.1971
1.176711	5.2296
1.176750	5.2587
1.176753	5.2970
1.176791	5.3477
1.176762	5.3966
1.176946	5.4422
1.176974	5.4969
1.176817	5.5280
1.176891	5.5543
1.176769	5.5984
1.176878	5.6436
1.176730	5.6918
1.176676	5.7495
1.176769	5.7939
1.176746	5.8284
1.176737	5.8602
1.176782	5.8976
1.176714	5.9446
1.176637	5.9968
1.176660	6.0425
1.176727	6.0924
1.176711	6.1262
1.176724	6.1610
1.176749	6.1965
1.176663	6.2418
1.176714	6.2925
1.176714	6.3479
1.176727	6.3977
1.176698	6.4296
1.176589	6.4589
1.176573	6.4974
1.176695	6.5472
1.176653	6.5980
1.176718	6.6468
1.176628	6.6969
1.176643	6.7274
1.176538	6.7579
1.176695	6.7967
1.176695	6.8420
1.176689	6.8974
1.176631	6.9502
1.176721	6.9954
1.176628	7.0227
1.176756	7.0565
1.176656	7.0957
1.176772	7.1502
1.176650	7.1980
1.176653	7.2482
1.176570	7.2970
1.176640	7.3273
1.176672	7.3585
1.176727	7.3982
1.176637	7.4476
1.176595	7.4949
1.176624	7.5442
1.176663	7.5953
1.176791	7.6277
1.176685	7.6582
1.176714	7.6957
1.176573	7.7690
1.176711	7.8146
1.176736	7.8652
1.176659	7.9134
1.176608	7.9396
1.176557	7.9973
1.176522	8.0476
1.176766	8.0977
1.176669	8.1502
1.176547	8.1982
1.176506	8.2270
1.176647	8.2532
1.176647	8.2988
1.176695	8.3490
1.176647	8.3913
1.176531	8.4479
1.176627	8.4952
1.176795	8.5289
1.176788	8.5599
1.176698	8.5906
1.176679	8.6454
1.176621	8.6973
1.176599	8.7501
1.176891	8.7954
1.176733	8.8292
1.176685	8.8593
1.176592	8.8948
1.176506	8.9502
1.176518	8.9985
1.176586	9.0472
1.176839	9.0981
1.176727	9.1226
1.176586	9.1589
1.176589	9.1927
1.176502	9.2423
1.176608	9.2981
1.176701	9.3463
1.176544	9.3915
1.176554	9.4293
1.176579	9.4607
1.176563	9.4916
1.176653	9.5490
1.176746	9.5976
1.176685	9.6485
1.176579	9.6980
1.176467	9.7284
1.176570	9.7592
1.176685	9.7985
1.176724	9.8418
1.176721	9.8946
1.176525	9.9501
1.176560	9.9976
1.176598	10.0285
1.176730	10.0601
1.176634	10.0977
1.176708	10.1464
1.176544	10.1934
1.176460	10.2459
1.176537	10.2970
1.176612	10.3288
1.176804	10.3510
1.176692	10.3982
1.176515	10.4427
1.176624	10.4920
1.176602	10.5404
1.176804	10.5920
1.176637	10.6285
1.176611	10.6605
1.176656	10.6945
1.176544	10.7471
1.176663	10.7950
1.176701	10.8448
1.176776	10.8983
1.176666	10.9274
1.176505	10.9585
1.176640	10.9978
1.176852	11.0477
1.176788	11.0981
1.176595	11.1480
1.176544	11.1973
1.176605	11.2298
1.176669	11.2584
1.176666	11.2893
1.176737	11.3502
1.176685	11.3894
1.176586	11.4475
1.176515	11.4981
1.176685	11.5252
1.176807	11.5593
1.176778	11.5983
1.176820	11.6475
1.176727	11.6933
1.176576	11.7500
1.176692	11.7934
1.176743	11.8296
1.176740	11.8608
1.176705	11.8976
1.176611	11.9482
1.176589	11.9972
1.176743	12.0440
1.176852	12.0979
1.176785	12.1279
1.176820	12.1519
1.176849	12.1979
1.176750	12.2483
1.176740	12.2895
1.176881	12.3495
1.176839	12.3936
1.176763	12.4280
1.176756	12.4562
1.176657	12.4973
1.176810	12.5502
1.177010	12.5974
1.176933	12.6473
1.176753	12.6985
1.176692	12.7293
1.176749	12.7598
1.176814	12.7984
1.176862	12.8465
1.176817	12.8982
1.176839	12.9489
1.176813	12.9943

Mean Power (dBm):	0.7068
Mean Power (mW):	1.176731
