Power (mW)	Time (sek)
0.500301598	0.11004018783569336
0.500277732	0.14042258262634277
0.50025899	0.1870572566986084
0.50024857	0.21675372123718262
0.500223658	0.24937868118286133
0.500236754	0.28402018547058105
0.500251947	0.33161330223083496
0.500215567	0.3819434642791748
0.500213413	0.432384729385376
0.5001770329999999	0.4813375473022461
0.500183203	0.5169553756713867
0.5001624809999999	0.5477614402770996
0.500174414	0.580380916595459
0.500183378	0.6342501640319824
0.500147929	0.6824822425842285
0.500176975	0.7335045337677002
0.5001384999999999	0.7804408073425293
0.500161259	0.813446044921875
0.500188675	0.8499832153320312
0.500228372	0.8827419281005859
0.5003052649999999	0.9305946826934814
0.500337512	0.9804060459136963
0.500363996	1.030358076095581
0.5002919929999999	1.0835094451904297
0.500273542	1.1179449558258057
0.5002375109999999	1.146808385848999
0.5002312250000001	1.1902110576629639
0.500246068	1.2303531169891357
0.5002748800000001	1.2799997329711914
0.500350958	1.3319814205169678
0.5003742409999999	1.3852686882019043
0.5004392010000001	1.4131429195404053
0.500423368	1.4472391605377197
0.500423368	1.4859223365783691
0.5004236590000001	1.5304162502288818
0.500390131	1.5896148681640625
0.5004236590000001	1.6303343772888184
0.500405673	1.680272102355957
0.500464055	1.7131867408752441
0.500431808	1.7462499141693115
0.500455266	1.7799100875854492
0.500472495	1.8363234996795654
0.500433496	1.8799495697021484
0.500466325	1.9301700592041016
0.500444381	1.9803411960601807
0.500488328	2.01784086227417
0.500503171	2.0483899116516113
0.500498572	2.08009934425354
0.500495662	2.135464906692505
0.500453112	2.1802310943603516
0.5004915289999999	2.235645294189453
0.500482565	2.2819669246673584
0.5005326240000001	2.313000440597534
0.50049671	2.348994731903076
0.500505092	2.3799777030944824
0.500486	2.430328845977783
0.500456139	2.4799978733062744
0.500515162	2.5296449661254883
0.50053309	2.579782009124756
0.500581285	2.6127841472625732
0.5005382700000001	2.646365165710449
0.500536	2.689779043197632
0.500522787	2.730149745941162
0.500520284	2.77982234954834
0.500608294	2.830120325088501
0.500648282	2.879582643508911
0.500683847	2.913438558578491
0.5006539289999999	2.9467432498931885
0.5006448480000001	2.9854228496551514
0.50064578	3.0371692180633545
0.5006050919999999	3.083627700805664
0.500635768	3.129955291748047
0.500628725	3.1900246143341064
0.500673195	3.216919183731079
0.50065713	3.2468535900115967
0.50066557	3.280263662338257
0.5006667929999999	3.3297252655029297
0.500639668	3.380305051803589
0.500665745	3.4299235343933105
0.500650553	3.480532646179199
0.5007096329999999	3.517587661743164
0.5006887369999999	3.5466930866241455
0.500721682	3.5900135040283203
0.50074124	3.629469156265259
0.500734546	3.680974006652832
0.500770635	3.735330104827881
0.500728376	3.7800376415252686
0.500743627	3.813309669494629
0.5006944409999999	3.846487045288086
0.500686234	3.889861822128296
0.500684895	3.9370415210723877
0.5006844880000001	3.979897975921631
0.5007206350000001	4.029942035675049
0.500684837	4.079946756362915
0.500690367	4.113097667694092
0.500631577	4.149313926696777
0.500634487	4.179791688919067
0.5006420540000001	4.229772090911865
0.500629307	4.279604434967041
0.500672322	4.329830884933472
0.500602182	4.379944324493408
0.500575814	4.413431167602539
0.5005186540000001	4.446716547012329
0.500519876	4.485130548477173
0.50053536	4.52953028678894
0.5004918780000001	4.587103366851807
0.5005030540000001	4.629523038864136
0.500433438	4.682422399520874
0.500421447	4.712959289550781
0.5003671390000001	4.746687889099121
0.500364345	4.783824443817139
0.500349444	4.837479829788208
0.500314636	4.879471778869629
0.5003262780000001	4.929955720901489
0.500279421	4.979859828948975
0.500313588	5.013290166854858
0.500287453	5.046418905258179
0.500332389	5.07943058013916
0.500344671	5.129596948623657
0.5003226110000001	5.179631948471069
0.500327267	5.2292869091033936
0.500262191	5.287399053573608
0.500283903	5.313186407089233
0.500250026	5.346174955368042
0.5002903639999999	5.379724740982056
0.5003196999999999	5.434828758239746
0.500294787	5.479624271392822
0.500328373	5.53792405128479
0.500316557	5.589558839797974
0.500366848	5.612941741943359
0.500354625	5.649141073226929
0.5004082919999999	5.679668664932251
0.500450784	5.729161977767944
0.5004592240000001	5.7873289585113525
0.500529248	5.829542398452759
0.5005253479999999	5.879228830337524
0.500560971	5.913054466247559
0.50053309	5.946479797363281
0.500565395	5.98940372467041
0.50060061	6.036966323852539
0.500612485	6.079118490219116
0.5006564320000001	6.129493474960327
0.50063536	6.179274559020996
0.5006964199999999	6.214645147323608
0.500666734	6.246036767959595
0.500723196	6.2847161293029785
0.5007371070000001	6.329543590545654
0.500710681	6.384946584701538
0.500730996	6.439602851867676
0.5007177239999999	6.479562759399414
0.500785245	6.512603521347046
0.500790891	6.5461039543151855
0.500820111	6.579631328582764
