Power (mW)	Time (sek)
1.214443	0.0736
1.214604	0.0878
1.214122	0.0991
1.214604	0.1144
1.214283	0.1274
1.214122	0.1416
1.214443	0.1575
1.213962	0.1708
1.214443	0.2049
1.214122	0.2203
1.214122	0.2563
1.214122	0.2671
1.213962	0.3015
1.215086	0.3170
1.214122	0.3566
1.214122	0.3708
1.214122	0.4062
1.214443	0.4188
1.213480	0.4331
1.214122	0.4452
1.214122	0.4615
1.214122	0.4744
1.214283	0.5066
1.214283	0.5176
1.214283	0.5591
1.213962	0.5722
1.214443	0.6073
1.213640	0.6234
1.214443	0.6569
1.214765	0.6710
1.214443	0.7063
1.213801	0.7201
1.214604	0.7364
1.213801	0.7476
1.214283	0.7620
1.213962	0.7801
1.213962	0.8060
1.214283	0.8207
1.213962	0.8566
1.214765	0.8678
1.213962	0.9057
1.214604	0.9198
1.214443	0.9578
1.214122	0.9732
1.214122	1.0067
1.214443	1.0209
1.214283	1.0340
1.214122	1.0498
1.214122	1.0606
1.214283	1.0779
1.214283	1.1062
1.214122	1.1193
1.214122	1.1582
1.214604	1.1733
1.214765	1.1972
1.214604	1.2181
1.214122	1.2560
1.214122	1.2669
1.213962	1.3057
1.214283	1.3176
1.214122	1.3368
1.214443	1.3504
1.214604	1.3614
1.214122	1.3755
1.214283	1.4064
1.213962	1.4212
1.214122	1.4563
1.214283	1.4696
1.214443	1.5064
1.214122	1.5169
1.214122	1.5586
1.214443	1.5741
1.214283	1.6060
1.214122	1.6176
1.214443	1.6358
1.214122	1.6503
1.213801	1.6618
1.214604	1.6777
1.214283	1.7062
1.214283	1.7218
1.214443	1.7574
1.213962	1.7725
1.214443	1.8058
1.214122	1.8172
1.214122	1.8558
1.214443	1.8696
1.214283	1.9057
1.214765	1.9203
1.214443	1.9322
1.213962	1.9510
1.214122	1.9617
1.214925	1.9786
1.232267	2.0059
1.209787	2.0188
1.223115	2.0557
1.220224	2.0677
1.216049	2.1058
1.216370	2.1199
1.214765	2.1579
1.215246	2.1719
1.214765	2.2065
1.215086	2.2225
1.214765	2.2361
1.214122	2.2475
1.214604	2.2638
1.214283	2.2787
1.214604	2.3056
1.214765	2.3198
1.215086	2.3583
1.214765	2.3730
1.216370	2.4058
1.218940	2.4168
1.216852	2.4555
1.213480	2.4704
1.214122	2.5066
1.213319	2.5181
1.212998	2.5352
1.212838	2.5482
1.213319	2.5668
1.213319	2.6041
1.213480	2.6161
1.213640	2.6577
1.213319	2.6705
1.212677	2.7073
1.213319	2.7217
1.212998	2.7579
1.213319	2.7738
1.213640	2.8072
1.213801	2.8219
1.212998	2.8330
1.213480	2.8503
1.213159	2.8645
1.213480	2.8767
1.213159	2.9064
1.212838	2.9220
1.213319	2.9573
1.212356	2.9738
1.212677	3.0071
1.213480	3.0216
1.213159	3.0571
1.212838	3.0718
1.212838	3.1068
1.213159	3.1217
1.213480	3.1367
1.212998	3.1477
1.213319	3.1663
1.212998	3.1774
1.213159	3.2071
1.212838	3.2212
1.212838	3.2575
1.213159	3.2706
1.213480	3.3060
1.212998	3.3214
1.213159	3.3558
1.213640	3.3723
1.212838	3.4049
1.212998	3.4212
1.212838	3.4335
1.212838	3.4492
1.213159	3.4640
1.213319	3.4784
1.212838	3.5042
1.213319	3.5211
1.212998	3.5583
1.212998	3.5730
1.212356	3.6067
1.212998	3.6213
1.213159	3.6561
1.212998	3.6713
1.212838	3.7049
1.212195	3.7211
1.212677	3.7360
1.212838	3.7503
1.212677	3.7618
1.212998	3.7791
1.213159	3.8069
1.212677	3.8221
1.212998	3.8575
1.212516	3.8711
1.212516	3.9047
1.212356	3.9221
1.213159	3.9598
1.212838	3.9739
1.212516	4.0058
1.212677	4.0209
1.213159	4.0348
1.212677	4.0487
1.212516	4.0641
1.212677	4.0748
1.212677	4.1065
1.213319	4.1207
1.212838	4.1580
1.212677	4.1735
1.212838	4.2060
1.213159	4.2216
1.212677	4.2559
1.212838	4.2720
1.212998	4.3065
1.212838	4.3206
1.212195	4.3373
1.212838	4.3523
1.212516	4.3658
1.212516	4.4053
1.212516	4.4170
1.212838	4.4576
1.212356	4.4722
1.212516	4.5064
1.212677	4.5213
1.212838	4.5537
1.211874	4.5715
1.212677	4.6072
1.212677	4.6206
1.212356	4.6361
1.212677	4.6525
1.213159	4.6658
1.212356	4.7043
1.212356	4.7161
1.212516	4.7592
1.212677	4.7731
1.213159	4.8071
1.212516	4.8205
1.211714	4.8572
1.212356	4.8708
1.212356	4.9070
1.212516	4.9215
1.211714	4.9371
1.212035	4.9484
1.212035	4.9663
1.212195	4.9793
1.212356	5.0068
1.212356	5.0203
1.212195	5.0572
1.212356	5.0714
1.212356	5.1054
1.212356	5.1198
1.212838	5.1548
1.212195	5.1715
1.212516	5.2063
1.212356	5.2199
1.212516	5.2332
1.212516	5.2478
1.212677	5.2627
1.212677	5.2774
1.212035	5.3073
1.212195	5.3209
1.212677	5.3579
1.212998	5.3735
1.212356	5.4067
1.212677	5.4200
1.212035	5.4566
1.212516	5.4700
1.212677	5.5066
1.211874	5.5220
1.212195	5.5365
1.211071	5.5516
1.211714	5.5646
1.212035	5.5791
1.211714	5.6064
1.212035	5.6205
1.212035	5.6562
1.212516	5.6723
1.212195	5.7057
1.212356	5.7214
1.212516	5.7577
1.211874	5.7731
1.212035	5.8071
1.211553	5.8199
1.211392	5.8365
1.212516	5.8476
1.212195	5.8640
1.212516	5.8754
1.212035	5.9070
1.212195	5.9203
1.212195	5.9560
1.212195	5.9729
1.212035	6.0053
1.211874	6.0194
1.212195	6.0560
1.212356	6.0697
1.211714	6.1067
1.212195	6.1201
1.212356	6.1360
1.212356	6.1470
1.212195	6.1614
1.212356	6.1794
1.212516	6.2030
1.212356	6.2195
1.212356	6.2567
1.211874	6.2709
1.212677	6.3045
1.212356	6.3192
1.212195	6.3587
1.212195	6.3710
1.212195	6.4051
1.212035	6.4203
1.212195	6.4350
1.212516	6.4467
1.212195	6.4645
1.212677	6.4752
1.211874	6.5059

Mean Power (dBm):	0.8401
Mean Power (mW):	1.213404
