Power (mW)	Time (sek)
0.426950	0.1092
0.426928	0.1400
0.426933	0.1806
0.426932	0.2122
0.426958	0.2421
0.426954	0.2826
0.426938	0.3310
0.426939	0.3809
0.426941	0.4314
0.426960	0.4810
0.426963	0.5125
0.426986	0.5424
0.426958	0.5809
0.426957	0.6308
0.426967	0.6828
0.426971	0.7312
0.426979	0.7803
0.426969	0.8110
0.426978	0.8416
0.426955	0.8804
0.426964	0.9308
0.426968	0.9803
0.426952	1.0328
0.426954	1.0821
0.426956	1.1133
0.426952	1.1445
0.426948	1.1812
0.426958	1.2304
0.426956	1.2803
0.426945	1.3315
0.426940	1.3803
0.426937	1.4111
0.426938	1.4414
0.426940	1.4827
0.426935	1.5308
0.426927	1.5805
0.426922	1.6316
0.426927	1.6806
0.426907	1.7124
0.426927	1.7432
0.426916	1.7809
0.426910	1.8310
0.426919	1.8821
0.426924	1.9314
0.426924	1.9806
0.426919	2.0117
0.426918	2.0424
0.426901	2.0810
0.426912	2.1308
0.426919	2.1807
0.426907	2.2316
0.426899	2.2829
0.426907	2.3138
0.426928	2.3445
0.426911	2.3811
0.426896	2.4308
0.426891	2.4809
0.426904	2.5318
0.426896	2.5807
0.426870	2.6125
0.426869	2.6432
0.426863	2.6822
0.426873	2.7311
0.426894	2.7806
0.426876	2.8330
0.426911	2.8805
0.426919	2.9109
0.426937	2.9414
0.426927	2.9810
0.426898	3.0329
0.426886	3.0827
0.426885	3.1315
0.426911	3.1807
0.426882	3.2118
0.426867	3.2430
0.426843	3.2809
0.426836	3.3309
0.426880	3.3807
0.426929	3.4313
0.428236	3.4823
0.428864	3.5130
0.428260	3.5447
0.428329	3.5819
0.427049	3.6309
0.427102	3.6808
0.425734	3.7313
0.423483	3.7803
0.422879	3.8111
0.422993	3.8422
0.423103	3.8827
0.423210	3.9303
0.423278	3.9802
0.423765	4.0331
0.423880	4.0807
0.424185	4.1115
0.424710	4.1417
0.426184	4.1808
0.429372	4.2308
0.429840	4.2820
0.428412	4.3315
0.427012	4.3807
0.426921	4.4119
0.426929	4.4432
0.426953	4.4809
0.426958	4.5309
0.426923	4.5806
0.426900	4.6309
0.426889	4.6822
0.426918	4.7124
0.426917	4.7434
0.426898	4.7800
0.426875	4.8300
0.426945	4.8800
0.426990	4.9316
0.426965	4.9808
0.426916	5.0121
0.426930	5.0428
0.426943	5.0826
0.426999	5.1309
0.427027	5.1804
0.427001	5.2309
0.427033	5.2805
0.427072	5.3106
0.427122	5.3414
0.427125	5.3806
0.427067	5.4303
0.426981	5.4825
0.427018	5.5312
0.427084	5.5803
0.427054	5.6109
0.427009	5.6420
0.426968	5.6807
0.426990	5.7304
0.427063	5.7802
0.427064	5.8326
0.427035	5.8820
0.427028	5.9130
0.427081	5.9436
0.427097	5.9804
