Power (mW)	Time (sek)
1.189153	0.0861
1.189098	0.1162
1.189117	0.1463
1.189166	0.1769
1.189082	0.2194
1.189403	0.2715
1.189483	0.3211
1.189509	0.3718
1.189503	0.4208
1.189487	0.4495
1.189483	0.5054
1.189477	0.5515
1.189416	0.6011
1.189544	0.6524
1.189435	0.7048
1.189473	0.7340
1.189422	0.7646
1.189599	0.8017
1.189509	0.8516
1.189467	0.9046
1.189024	0.9525
1.189082	1.0034
1.188896	1.0301
1.189017	1.0625
1.189024	1.1019
1.189149	1.1535
1.189104	1.2018
1.189024	1.2528
1.188976	1.3043
1.188998	1.3350
1.189117	1.3654
1.189272	1.4034
1.189178	1.4525
1.189140	1.5057
1.189185	1.5529
1.189259	1.5986
1.189291	1.6317
1.189220	1.6573
1.189005	1.7043
1.189043	1.7525
1.189005	1.7973
1.189072	1.8531
1.189104	1.9056
1.188947	1.9344
1.189034	1.9652
1.188979	2.0030
1.189008	2.0530
1.189137	2.1040
1.189137	2.1526
1.188998	2.1998
1.189005	2.2331
1.188895	2.2622
1.188966	2.3043
1.189008	2.3528
1.189001	2.4014
1.189001	2.4511
1.188931	2.5053
1.188963	2.5351
1.188947	2.5664
1.188876	2.6039
1.188982	2.6513
1.188992	2.7054
1.188957	2.7518
1.189075	2.8003
1.189037	2.8300
1.188998	2.8621
1.188986	2.9021
1.189088	2.9533
1.188992	3.0026
1.189037	3.0518
1.189014	3.0992
1.189091	3.1357
1.189120	3.1672
1.189098	3.2206
1.189079	3.2722
1.189098	3.3212
1.189137	3.3716
1.189178	3.4224
1.189149	3.4532
1.189117	3.5030
1.189393	3.5534
1.189098	3.6029
1.189143	3.6535
1.189079	3.7007
1.189066	3.7366
1.189017	3.7636
1.189053	3.8185
1.189024	3.8662
1.189213	3.9223
1.188963	3.9712
1.188995	4.0222
1.189095	4.0500
1.189011	4.1055
1.189040	4.1502
1.188966	4.2035
1.188954	4.2488
1.189130	4.3046
1.189082	4.3327
1.189143	4.3657
1.189001	4.4224
1.188985	4.4635
1.189271	4.5246
1.189085	4.5708
1.189018	4.6202
1.188953	4.6529
1.188982	4.7013
1.188989	4.7498
1.189046	4.7999
1.189079	4.8514
1.189117	4.9053
1.188940	4.9324
1.188982	4.9638
1.189085	5.0023
1.189130	5.0531
1.189204	5.1031
1.189011	5.1500
1.189005	5.2029
1.189079	5.2326
1.189063	5.2639
1.189059	5.3034
1.189062	5.3534
1.189114	5.4023
1.189124	5.4534
1.189230	5.5047
1.189033	5.5347
1.189021	5.5638
1.189156	5.6042
1.189194	5.6523
1.189207	5.7026
1.189095	5.7531
1.189159	5.8034
1.189175	5.8330
1.189165	5.8631
1.189217	5.9029
1.189130	5.9512
1.189075	6.0035
1.189127	6.0509
1.189091	6.1049
1.189143	6.1344
1.189130	6.1667
1.189056	6.2222
1.189011	6.2713
1.189075	6.3239
1.189265	6.3711
1.189127	6.4224
1.189108	6.4532
1.189127	6.5057
1.189050	6.5531
1.189085	6.6022
1.189034	6.6511
1.189156	6.7043
1.189107	6.7347
1.189040	6.7672
1.189107	6.8198
1.189124	6.8674
1.189107	6.9225
1.189040	6.9718
1.188928	7.0149
1.189050	7.0531
1.189069	7.1052
1.189024	7.1496
1.189101	7.2026
1.188995	7.2541
1.189059	7.3060
1.189079	7.3326
1.189011	7.3617
1.189124	7.4204
1.189104	7.4658
1.189011	7.5195
1.188934	7.5719
1.189229	7.6206
1.189326	7.6482
1.189358	7.7054
1.189239	7.7535
1.189001	7.8006
1.189066	7.8470
1.188992	7.9021
1.189140	7.9309
1.189278	7.9661
1.189043	8.0176
1.189046	8.0723
1.189117	8.1241
1.189133	8.1679
1.189072	8.2214
1.188998	8.2497
1.189066	8.3006
1.189053	8.3514
1.189255	8.4043
1.189146	8.4533
1.189076	8.5046
1.189130	8.5330
1.189133	8.5678
1.189249	8.6221
1.189214	8.6634
1.189230	8.7242
1.189149	8.7639
1.189207	8.8207
1.189156	8.8469
1.189230	8.9026
1.189098	8.9525
1.189262	9.0026
1.189239	9.0528
1.189178	9.1033
1.189227	9.1326
1.189374	9.1636
1.189290	9.2215
1.189217	9.2724
1.189191	9.3158
1.189137	9.3665
1.189233	9.4226
1.189287	9.4531
1.189275	9.5048
1.189207	9.5535
1.189262	9.6034
1.189197	9.6469
1.189188	9.7046
1.189104	9.7366
1.189201	9.7630
1.189217	9.8149
1.189259	9.8719
1.189165	9.9225
1.189230	9.9699
1.189207	10.0218
1.189143	10.0528
1.189124	10.0990
1.189098	10.1513
1.189124	10.1970
1.189165	10.2535
1.189111	10.2981
1.189108	10.3377
1.189223	10.3680
1.189143	10.4204
1.189162	10.4721
1.189185	10.5231
1.189194	10.5722
1.189127	10.6219
1.189117	10.6528
1.189165	10.7041
1.189088	10.7463
1.189018	10.8034
1.189043	10.8536
1.189021	10.9003
1.189117	10.9375
1.189069	10.9686
1.189105	11.0185
1.189037	11.0718
1.189201	11.1188
1.189107	11.1715
1.189146	11.2221
1.189130	11.2529
1.189095	11.3010
1.189053	11.3523
1.189162	11.4041
1.189082	11.4526
1.189069	11.5044
1.188940	11.5335
1.189011	11.5647
1.189069	11.6221
1.189088	11.6724
1.189027	11.7256
1.189069	11.7691
1.189014	11.8215
1.189120	11.8512
1.189027	11.9046
1.189015	11.9492
1.189120	12.0012
1.189030	12.0515
1.189101	12.1045
1.189166	12.1377
1.189223	12.1677
1.189165	12.2218
1.189175	12.2704
1.189069	12.3234
1.189114	12.3694
1.189252	12.4182
1.189172	12.4471
1.189165	12.5027
1.189133	12.5442
1.189127	12.6035
1.189156	12.6534
1.189143	12.7060
1.189127	12.7325
1.189133	12.7681
1.189034	12.8152
1.189082	12.8659
1.189166	12.9223
1.189165	12.9833
1.188966	13.0215
1.189008	13.0524
1.189149	13.1022
1.189014	13.1532
1.189101	13.1998
1.189066	13.2473
1.189088	13.3008
1.189027	13.3377
1.189011	13.3693
1.189105	13.4168
1.189069	13.4724
1.189098	13.5234
1.189027	13.5645

Mean Power (dBm):	0.7523
Mean Power (mW):	1.189119
