Power (mW)	Time (sek)
0.772042142	0.08432245254516602
0.771939522	0.11638641357421875
0.7720612920000001	0.15144848823547363
0.771971652	0.1996619701385498
0.771987718	0.2508993148803711
0.7720259020000001	0.300978422164917
0.772035797	0.34996914863586426
0.771981198	0.400662899017334
0.772013213	0.43484044075012207
0.771942665	0.46569156646728516
0.772045285	0.502131462097168
0.772003725	0.5513014793395996
0.7719490680000001	0.6014931201934814
0.771974854	0.6514296531677246
0.771933177	0.7006871700286865
0.772003725	0.7347359657287598
0.7718689160000001	0.7657787799835205
0.771914027	0.7995951175689697
0.771916995	0.851494312286377
0.77193958	0.9017345905303955
0.771923456	0.9500937461853027
0.771942665	0.9999849796295166
0.7719012209999999	1.0335748195648193
0.771974854	1.069183588027954
0.771907566	1.116682529449463
0.771926658	1.1694574356079102
0.771920197	1.2169241905212402
0.771926716	1.2670676708221436
0.771929859	1.3168373107910156
0.771958788	1.3521769046783447
0.77191391	1.3997924327850342
0.771971419	1.4504725933074951
0.771933061	1.5014417171478271
0.771962164	1.5503087043762207
0.7719107669999999	1.6043663024902344
0.772051688	1.6330952644348145
0.772010069	1.666656255722046
0.774572662	1.7200827598571777
0.777452835	1.7669703960418701
0.775172026	1.8189077377319336
0.772846164	1.8664028644561768
0.774864107	1.9169156551361084
0.772583415	1.949829339981079
0.772923057	2.0003209114074707
0.7722696170000001	2.0512168407440186
0.772676372	2.1002275943756104
0.773246516	2.151327133178711
0.771785853	2.1999781131744385
0.771884981	2.2333943843841553
0.772294996	2.266428232192993
0.771910592	2.316934823989868
0.77214156	2.3700098991394043
0.7722887679999999	2.4169111251831055
0.77162229	2.4721720218658447
0.7719521530000001	2.5162882804870605
0.772115833	2.5502731800079346
0.772083818	2.599621295928955
0.772115891	2.649881601333618
0.7721735160000001	2.7015740871429443
0.772122119	2.7501087188720703
0.772147905	2.802185297012329
0.772042084	2.8328704833984375
0.771933177	2.8661909103393555
0.771939522	2.916135311126709
0.7719428389999999	2.9664459228515625
0.771865714	3.0163941383361816
0.7719107669999999	3.0668342113494873
0.771865714	3.120412588119507
0.7718532	3.1518168449401855
0.7718881240000001	3.2001633644104004
0.771843421	3.2499895095825195
0.771881896	3.3000991344451904
0.771923456	3.349320650100708
0.771901105	3.402585744857788
0.771869032	3.4323675632476807
0.771833758	3.459845781326294
0.7717889379999999	3.500154972076416
0.771843421	3.549365282058716
0.771772931	3.6001644134521484
0.771878695	3.6515767574310303
0.77178888	3.6999337673187256
0.771833758	3.7332539558410645
0.771779276	3.766125202178955
0.7718018019999999	3.816676616668701
0.771772931	3.8659908771514893
0.77175023	3.9167473316192627
0.7717504629999999	3.9698657989501953
